install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
1319,다사670436,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,789,85.63
1320,다사678430,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1067,77.82
1321,다사648473,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1367,73.64
1322,다사621467,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1416,73.0
1323,다사636453,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,923,82.48
1324,다사657426,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1136,76.73
1325,다사635466,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1463,71.79
1326,다사677444,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,835,84.54
1327,다사656440,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1149,76.64
1328,다사661472,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1257,74.89
1329,다사682466,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1229,75.39
1330,다사661426,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1285,74.56
1331,다사638460,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1038,78.51
1332,다사630446,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1437,72.61
1333,다사633462,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,970,81.25
1334,다사708495,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1048,78.13
1335,다사717531,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1284,74.56
1336,다사727509,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,984,80.41
1337,다사737502,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,591,93.49
1338,다사767432,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1051,78.08
1339,다사698491,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1480,70.21
1340,다사758454,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1160,76.49
1341,다사711482,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1372,73.55
1342,다사722498,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1452,72.09
1343,다사752471,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1152,76.57
1344,다사757484,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,849,84.25
1345,다사718517,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,736,87.04
1346,다사754489,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,727,87.37
1347,다사731516,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1088,77.44
1348,다사780487,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1070,77.75
1349,다사725521,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,605,92.5
1350,다사729532,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1241,75.22
1351,다사731525,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1364,73.68
1352,다사692460,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1184,76.07
1353,다사771427,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1174,76.29
1354,다사742495,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,819,85.02
1355,다사417033,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1175,76.28
1356,다사552028,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1469,71.59
1357,다사425116,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1354,73.83
1358,다사574133,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1348,73.92
1359,다사626083,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1366,73.65
1360,다바500971,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1380,73.52
1361,다사340156,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1133,76.78
1362,다사588117,69.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1169,76.39
1363,다사637085,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1176,76.21
1364,다사320129,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1221,75.48
1365,다사440134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1444,72.47
1366,다사462147,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1238,75.26
1367,다사480063,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1082,77.52
1368,다사418072,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1249,75.08
1369,다사389043,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1410,73.12
1370,다사469214,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1464,71.78
1371,다사655082,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1271,74.69
1372,다사419185,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1425,72.88
1373,다사643063,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1468,71.64
1374,다사449044,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1046,78.2
1375,다사391027,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1121,76.96
1376,다바428973,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1140,76.7
1377,다바547981,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1206,75.68
1378,다사626119,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1274,74.68
1379,다사450158,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1275,74.65
1380,다사583041,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1073,77.71
1381,다사642132,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1164,76.42
1382,다사430134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1305,74.31
1383,다사621142,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1233,75.33
1384,다사385212,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1418,72.98
1385,다사573112,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1254,74.99
1386,다사578133,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1445,72.47
1387,다사547092,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1145,76.65
1388,다사464195,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1146,76.64
1389,다사584122,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1272,74.69
1390,다사419012,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1316,74.18
1391,다사451097,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1066,77.86
1392,다사448059,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1130,76.85
1393,다사618125,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1223,75.47
1394,다사470071,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,694,88.73
1395,다사419073,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1344,73.97
1396,다사475170,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1462,71.86
1397,다바414988,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1308,74.29
1398,다사398020,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1151,76.57
1399,다사467205,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1068,77.8
1400,다바478972,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1268,74.72
1401,다사390084,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1072,77.71
1402,다사417187,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1415,73.05
1403,다사544011,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1314,74.21
1404,다사426079,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1339,74.04
1405,다사568121,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1242,75.21
1406,다사642110,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,935,82.31
1407,다바340940,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1443,72.51
1408,다사643104,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1276,74.64
1409,다사555073,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1119,76.98
1410,다사449054,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1168,76.39
1411,다사452168,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1086,77.49
1412,다사402051,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1386,73.47
1413,다사280024,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1356,73.81
1414,다사602141,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1315,74.21
1415,다사658108,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1262,74.83
1416,다사562123,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1358,73.8
1417,다사465048,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1329,74.09
1418,다사410094,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1476,71.05
1419,다사522137,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1064,77.89
1420,다사474019,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1313,74.22
1421,다사401150,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1039,78.46
1422,다사445064,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1098,77.25
1423,다사399206,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,973,81.15
1424,다사656114,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1299,74.38
1425,다사580139,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1057,77.99
1426,다사315127,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1430,72.76
1427,다사458021,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1383,73.48
1428,다사535048,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1453,72.09
1429,다사421140,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1304,74.31
1430,다바376978,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1150,76.6
1431,다사372092,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1282,74.59
1432,다사406100,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1103,77.19
1433,다사483041,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1465,71.76
1434,다사453076,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1432,72.7
1435,다사411008,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1092,77.35
1436,다사669085,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1319,74.17
1437,다바456971,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1170,76.37
1438,다사582134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1065,77.87
1439,다사463170,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1129,76.87
1440,다사399200,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1167,76.42
1441,다사417167,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1397,73.3
1442,다사426033,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1061,77.94
1443,다사620123,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1021,79.38
1444,다사583129,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1112,77.06
1445,다사589150,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1433,72.69
1446,다사524134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1081,77.52
1447,다사459075,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1040,78.42
1448,다사449057,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1075,77.62
1449,다사639109,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1461,71.91
1450,다바509981,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1109,77.13
1451,다바467992,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1142,76.7
1452,다사380071,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1478,70.49
1453,다바364986,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1074,77.63
1454,다사664101,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1224,75.45
1455,다사444139,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1156,76.52
