grid_gid,accident_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,kindergarten_child_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt,speedbump_hght_nan,speedbump_hght_below,speedbump_hght_above
다사549137,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사552136,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사532141,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사522126,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사518128,0,0,0,0,0,0,0,0,9,9,0,0,0,0
다사502102,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사494075,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사522139,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사496076,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사501084,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사523120,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사494118,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사487114,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사282032,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사277032,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사288087,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사280029,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사275027,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사292072,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사500108,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사499108,0,0,0,0,0,0,0,0,9,9,0,0,0,0
다사492099,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사491117,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사516132,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사517134,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사539119,0,0,0,0,0,0,0,0,18,18,0,0,0,0
다사518123,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사518134,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사294094,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사261074,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사259081,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사281112,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사495088,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사501110,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사514156,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사491085,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사532143,0,0,0,0,0,0,0,0,12,12,0,0,0,0
다사587115,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사493084,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사441156,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사539116,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사273021,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사280093,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사278090,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사287042,0,0,0,0,0,0,0,0,9,9,0,0,0,0
다사513159,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사538118,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사534129,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사458167,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사422158,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사284076,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사294070,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사289053,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사291048,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사319077,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사310066,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사315059,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사315069,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사300098,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사293094,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사291092,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사322132,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사325139,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사326137,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사446167,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사444119,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사447166,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사462162,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사466160,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사461166,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사416168,0,0,0,0,0,0,0,0,12,12,0,0,0,0
다사497086,0,0,0,0,0,0,0,0,14,14,0,0,0,0
다사513134,0,0,0,0,0,0,0,0,9,9,0,0,0,0
다사516142,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사535132,0,0,0,0,0,0,0,0,12,12,0,0,0,0
다사355118,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사355110,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사369141,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사321090,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사333096,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사364123,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사331170,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사315131,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사303135,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사307170,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사305169,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사307124,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사499078,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사457116,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사415167,0,0,0,0,0,0,0,0,10,10,0,0,0,0
다사455158,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사501085,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사504107,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사498135,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사518151,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사531135,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사514135,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사500073,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사516127,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사353101,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사362130,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사616152,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사361124,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사361123,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사364122,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사516138,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사318075,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사324077,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사310080,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사315072,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사601128,0,0,0,0,0,0,0,0,10,10,0,0,0,0
다사254078,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사259073,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사301103,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사302052,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사278087,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사249100,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사290045,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사219079,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사444168,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사559106,0,0,0,0,0,0,0,0,11,11,0,0,0,0
다사298094,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사223081,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사277115,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사529111,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사515140,0,0,0,0,0,0,0,0,12,12,0,0,0,0
다사502112,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사505093,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사381160,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사383149,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사427096,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사379085,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사430163,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사426163,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사411135,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사393079,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사393077,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사385074,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사397185,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사501017,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사408091,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사389125,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사382155,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사397138,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사395102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사392089,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사398102,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사392190,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사395191,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사402084,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사430084,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사378149,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사417182,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사430145,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사408157,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사445155,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사415165,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사456168,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사421154,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사370106,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사362098,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사345102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사361096,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사321107,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사355109,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사345108,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사355092,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사373098,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사322088,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사327084,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사338098,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사508166,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사455199,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사467166,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사467167,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사509166,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사391122,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사396111,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사378080,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사419110,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사393126,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사402119,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사419102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사625075,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사624095,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사688122,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사677117,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사467189,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사363121,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사363129,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사311106,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사364116,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사360116,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사369129,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사282038,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사294079,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사293075,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사281068,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사287073,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사284058,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사286056,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사408106,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사385136,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사387149,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사290116,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사512165,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사476209,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사471207,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사462180,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사451186,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사461178,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사464175,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사453189,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사457197,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사477174,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사453197,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사429171,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사384119,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사415076,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사388200,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사373063,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사342116,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사341116,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사296083,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사266077,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사258077,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사254069,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사303065,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사301072,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사279091,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사281090,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사393125,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사397127,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사392128,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사250167,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사271156,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사319159,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사489168,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사439174,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사492170,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사437172,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사337114,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사342107,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사341109,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사366100,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사356104,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사366102,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사361099,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사367086,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사369106,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사343088,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사346089,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사322118,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사327119,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사331113,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사348110,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사365121,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사353100,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사372130,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사370130,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사370128,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사359117,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사355120,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사413138,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사478182,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사507170,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사467165,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사447193,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사464190,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사440190,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사450190,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사602137,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사610146,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사287147,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사282150,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사682120,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사684120,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사678118,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사664061,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사624093,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사623082,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사622095,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사625083,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사679119,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사508165,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사332162,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사461203,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사386095,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사429123,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사398137,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사416125,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사426097,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사409137,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사406136,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사476208,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사508163,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사686120,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사634084,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사679117,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사662067,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사665133,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사315098,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사360121,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사438173,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사490172,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사611140,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사496015,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사414142,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사389094,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사409087,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사551140,0,0,0,0,0,0,0,0,11,11,0,0,0,0
다사543143,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사550139,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사540142,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사550142,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사542144,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사491170,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사484180,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사458195,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사480172,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사535144,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사597141,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사383059,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사534134,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사296055,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사297056,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사301070,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사291061,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사276087,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사289111,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사281098,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사273104,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사247098,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사218077,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사309076,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사285072,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사286072,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사519130,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사513155,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사513157,0,0,0,0,0,0,0,0,12,12,0,0,0,0
다사496055,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사517144,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사528133,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사519125,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사504135,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사489119,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사481113,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사391032,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사516153,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사515152,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사498055,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사498104,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사517145,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사516144,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사463114,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사456118,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사436154,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사445146,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사467160,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사470157,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사610119,0,0,0,0,0,0,0,0,11,11,0,0,0,0
다사623140,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사629120,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사623138,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사624135,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사622135,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사619138,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사619136,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사441145,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사415169,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사281105,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사264078,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사300053,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사659114,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사611122,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사612124,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사616098,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사628097,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사601124,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사608125,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사628104,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사629101,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사605119,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사602113,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사611129,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사609135,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사610135,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사602111,0,0,0,0,0,0,0,0,9,9,0,0,0,0
다사603111,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사655113,0,0,0,0,0,0,0,0,23,23,0,0,0,0
다사669117,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사637073,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사653120,0,0,0,0,0,0,0,0,10,10,0,0,0,0
다사434047,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사650116,0,0,0,0,0,0,0,0,8,8,0,0,0,0
다사649118,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다바501999,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사583125,0,0,0,0,0,0,0,0,4,4,0,0,0,0
다사391033,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사636078,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사629081,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사631083,0,0,0,0,0,0,0,0,1,1,0,0,0,0
다사637083,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사632093,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사613118,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사621117,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사615112,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사610116,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사610117,0,0,0,0,0,0,0,0,22,22,0,0,0,0
다사643126,0,0,0,0,0,0,0,0,7,7,0,0,0,0
다사604118,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사604129,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사605132,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사612129,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사645126,0,0,0,0,0,0,0,0,5,5,0,0,0,0
다사666121,0,0,0,0,0,0,0,0,6,6,0,0,0,0
다사645068,0,0,0,0,0,0,0,0,16,16,0,0,0,0
다사644070,0,0,0,0,0,0,0,0,3,3,0,0,0,0
다사611132,0,0,0,0,0,0,0,0,2,2,0,0,0,0
다사670115,0,0,0,0,0,0,0,0,15,15,0,0,0,0
