link_id,road_name,road_rank,max_speed,length,accident_cnt,accident_uids
478258022,시청로,107,60,0.11,1,9629
478250286,평1길,107,30,0.066,1,9633
571372384,동탄순환대로,107,60,0.187,1,9634
478356153,상리2길,107,30,0.166,1,9637
571254520,동탄순환대로,107,60,0.328,1,9639
571255209,,105,70,0.301,1,9643
571366676,동부대로,107,70,0.685,1,9644
571248786,덕절제기길,107,30,0.437,1,9650
477142658,고온리안길,107,60,0.331,1,9658
477248242,평택시흥고속도로,101,100,0.026,1,9659
477140729,기아자동차로,107,50,0.317,1,9660
571345673,병점2로,107,50,0.103,1,9664
476241910,궁평항로,107,40,0.381,1,9665
478466873,,107,70,1.068,1,9667
571359554,메타폴리스로,107,60,0.047,1,9669
477148239,3.1만세로,107,50,0.124,1,9673
572355332,,107,40,0.448,1,9677
571263389,정남동로,106,60,0.031,1,9683
478343792,샘마을1길,107,30,0.117,1,9684
571367650,동탄대로21길,107,40,0.203,1,9685
478356973,장등2길,107,40,0.136,1,9686
478141689,장안로,107,50,0.015,1,9687
478249072,정문회화로,106,60,0.144,1,9688
571368462,,107,30,0.668,1,9689
571349363,동탄솔빛로,107,60,0.169,1,9695
478244404,행정중앙2로,107,60,0.106,1,9702
478241280,발안서로,107,30,0.176,1,9705
571349637,남여울2길,107,50,0.048,1,9707
571366390,동탄순환대로,107,60,0.028,1,9708
478243273,삼천병마로,103,40,0.353,1,9713
478358177,수영로,107,50,0.236,1,9714
571362680,경기대로,103,50,0.148,1,9719
571367400,동탄치동천로,107,60,0.5,1,9720
571352012,병점1로,107,60,0.263,1,9722
571255069,동탄대로,107,60,0.07,1,9724
571352018,경기대로,103,60,0.294,1,9727
571370991,동탄청계로,107,40,0.041,1,9728
477348548,평택시흥고속도로,101,100,1.042,1,9729
478354395,서해로,103,70,0.092,1,9730
571378348,동탄지성로,107,50,0.038,1,9731
571359114,10용사로,107,60,0.082,1,9734
571349111,영통로,106,50,0.093,1,9735
571362478,동탄기흥로247번길,107,30,0.056,1,9736
477143318,포승장안로,107,10,0.297,1,9739
478340940,효행로,107,60,0.089,1,9740
478340936,와우안길,107,60,0.101,1,9741
477352435,역골중앙로,107,40,0.17,1,9743
921370997,동탄감배산로,107,40,0.225,1,9746
572217999,,107,30,0.036,1,9750
571351011,병점4로,107,30,0.044,1,9751
477461662,수노을2로,107,50,0.09,1,9752
478343689,동화길,107,60,0.104,1,9753
478240687,서봉로,106,60,0.087,1,9755
477352269,,107,70,0.564,1,9758
476240171,궁평항로,106,60,1.011,1,9760
571347421,노작로,107,60,0.165,1,9761
478241151,발안공단로,107,60,0.206,1,9762
478361514,,107,50,0.092,1,9764
477351254,시청로,106,70,0.314,1,9768
571366602,동탄청계로,107,60,0.277,1,9771
571371456,동부대로922번길,107,30,0.182,1,9772
571347401,동탄원천로,107,60,0.124,1,9775
476241978,궁평항로,106,60,0.02,1,9776
477352253,송산비봉로,107,70,0.271,1,9779
571376536,동탄대로,107,60,0.093,1,9785
477457983,,107,50,0.211,1,9787
571345739,태안로,107,50,0.198,1,9788
571387001,경부고속도로,108,100,0.816,1,9793
478242065,3.1만세로,107,60,0.055,1,9795
571346439,,107,50,0.018,1,9796
478344058,와우로,107,60,0.092,1,9797
571349129,,107,30,0.109,1,9802
478240813,평2길,107,30,0.085,1,9803
477240938,버들로,106,50,0.239,1,9805
478350502,,107,50,0.032,1,9806
478250214,포승향남로,103,70,0.29,1,9808
571254753,동탄대로,107,60,0.254,1,9809
571379049,동탄기흥로,107,30,0.074,1,9813
571350255,동탄원천로,107,60,0.227,1,9814
477356491,봉담송산고속도로,108,50,0.208,1,9815
478255713,,107,30,0.015,1,9817
478242665,3.1만세로,107,60,0.069,1,9819
478354232,과천봉담도시고속화도로,102,100,0.572,1,9824
478354270,비봉매송고속화도로,102,90,0.577,1,9831
571370653,,107,40,0.061,1,9833
477341082,현대기아로,107,60,1.146,1,9835
571347152,큰재봉길,107,30,0.032,1,9836
476345206,마도로,106,60,1.339,1,9841
571387620,봉영로,103,60,0.104,1,9842
571254750,동탄대로,107,60,0.028,1,9843
476345600,전곡항로,106,70,0.277,1,9844
477352068,남양로,103,70,0.053,1,9845
477343016,역골중앙로,107,60,0.047,1,9846
571350607,경기대로,105,80,0.049,1,9848
571367322,동탄대로,107,60,0.027,1,9854
571350471,동탄솔빛로,107,60,0.059,1,9855
478252638,향남로,103,50,0.026,1,9859
478445994,서해로,107,50,0.259,1,9860
571348608,,107,40,0.047,1,9862
478245500,초록로,106,60,0.017,1,9866
571350773,효행로,106,50,0.063,1,9869
571255049,,107,60,0.023,1,9870
477353630,시청로,106,70,0.027,1,9873
477241205,장안로,107,50,0.199,1,9874
477342624,역골중앙로70번길,107,30,0.159,1,9876
478241233,만년로,107,60,0.019,1,9877
571372335,,107,50,0.175,1,9878
478241962,만년로,106,60,0.546,1,9884
478343690,동화길,107,60,0.084,1,9886
571382308,동탄순환대로27길,107,40,0.043,1,9887
571365840,동탄기흥로,106,40,0.043,1,9888
571365204,노작로,107,50,0.06,1,9890
478354764,진등2길,107,30,0.07,1,9893
478343573,삼천병마로,103,60,0.3,1,9895
477241660,쌍봉로,103,60,0.365,1,9896
477349248,화성로,103,70,0.247,1,9900
571347867,동탄원천로,107,50,0.048,1,9904
571348946,,107,30,0.144,1,9905
571254743,동탄대로,107,60,0.024,1,9906
478241307,발안남로,107,30,0.147,1,9911
478442354,푸른들판로,107,60,0.092,1,9913
477241216,쌍봉로,107,30,0.248,1,9914
571388177,,107,60,0.198,1,9915
478341242,매송고색로,106,40,0.283,1,9919
477351819,,107,30,0.068,1,9921
571370928,동탄신리천로,107,60,0.044,1,9922
478243020,서해로,103,70,0.195,1,9929
571343751,병점중앙로156번길,107,30,0.045,1,9931
478249392,삼천병마로,103,50,0.162,1,9934
571343133,영통로,106,50,0.027,1,9935
571371252,동탄신리천로,107,60,0.163,1,9937
478243278,포승향남로,103,40,0.267,1,9939
478141627,남양호로,107,60,2.874,1,9941
478241411,포승향남로,103,40,0.272,1,9945
571381824,동탄대로,107,60,0.101,1,9946
571382360,,107,30,0.059,1,9947
477246092,온천로,106,50,0.319,1,9951
477350280,남양시장로,107,40,0.165,1,9952
571368260,서부로,107,70,0.705,1,9958
477461868,수노을중앙로,107,30,0.158,1,9959
571371055,동탄오산로,107,40,0.18,1,9960
571351300,,107,50,0.086,1,9961
572350121,동탄신리천로,107,60,0.027,1,9963
478352664,주석로,106,60,0.023,1,9966
571257085,동부대로,107,60,0.547,1,9967
476341149,전곡항로,106,70,0.215,1,9970
928254497,서봉로,106,30,0.231,1,9972
571389802,,107,40,0.327,1,9973
571364672,동탄하나2길,107,60,0.028,1,9974
571367246,동탄대로24길,107,30,0.066,1,9976
571348615,,107,40,0.05,1,9981
571367564,용구대로,105,80,0.084,1,9983
478200497,서해안고속도로,101,110,0.052,1,9984
571254752,동탄대로,107,60,0.036,1,9985
571372122,병점중앙로22번길,107,30,0.119,1,9993
477358911,비봉로,107,60,0.302,1,9998
478254491,서봉로,106,30,0.209,1,10000
478359744,,107,40,0.321,1,10006
571345642,병점3로,107,50,0.143,1,10009
571370439,동탄순환대로,107,60,0.028,1,10010
478255717,,107,30,0.164,1,10012
478341289,매송고색로,105,40,0.338,1,10014
477457980,,107,30,0.047,1,10015
478241674,삼천병마로,103,50,0.038,1,10017
478343486,서봉산길,107,10,0.266,1,10019
478145942,초록로,106,30,0.255,1,10021
571359128,10용사로,107,50,1.058,1,10022
478353854,삼천병마로,103,60,0.025,1,10024
478241522,제약공단4길,107,30,0.207,1,10025
478340645,푸른들판로,107,60,0.187,1,10027
477356581,봉담송산고속도로,101,100,0.326,1,10030
478340456,효행로,105,50,0.053,1,10031
571387650,봉영로,103,70,0.116,1,10032
476340419,공룡로,107,10,1.258,1,10034
478344305,동화역말길,107,30,0.053,1,10035
571389684,효행로,105,50,0.053,1,10036
571367778,동탄순환대로26길,107,30,0.084,1,10037
478457498,용담로,107,80,0.038,1,10040
571254218,동탄순환대로3길,107,30,0.253,1,10043
571347142,삼성1로,107,60,0.038,1,10045
571349822,동탄숲속로,107,30,0.106,1,10050
478252302,상신하길로356번길,107,50,0.121,1,10054
571344655,병점1로,107,60,0.031,1,10055
571370870,,107,30,0.777,1,10057
478354349,시청로,107,60,0.104,1,10058
571351521,경기대로,103,60,0.046,1,10060
478360910,삼천병마로,107,70,0.117,1,10061
477246244,평택시흥고속도로,101,100,2.412,1,10062
478345356,샘마을1길,107,60,0.062,1,10063
478241985,만년로,106,60,0.711,1,10066
477355217,화성로,106,70,0.193,1,10068
477347928,역골로,107,30,0.166,1,10070
571367596,동탄기흥로,106,30,0.055,1,10071
571351411,,107,30,0.056,1,10072
571388885,효행로,105,50,0.019,1,10073
477349246,화성로,103,70,0.019,1,10074
478354802,최루백로,107,60,0.02,1,10079
571254772,동탄순환대로3길,107,40,0.115,1,10080
478200271,3.1만세로,107,60,0.04,1,10082
477141205,조암로,107,60,0.124,1,10085
477351240,남양중앙로,107,30,0.481,1,10087
571356064,,107,30,0.066,1,10095
572349442,동탄치동천로,107,60,0.279,1,10097
478340536,,107,60,0.379,1,10099
477356464,서해안고속도로,101,110,2.101,1,10102
571367784,동탄순환대로22길,107,30,0.2,1,10104
571367446,서천로,107,60,0.08,1,10105
478361031,효행로,105,50,0.182,1,10108
478354204,매송고색로,105,70,0.28,1,10111
477241870,장안공단로,107,60,0.194,1,10112
477141540,버들로,106,60,1.213,1,10113
571370437,동탄순환대로,107,60,0.029,1,10116
478250874,향남로,103,50,0.155,1,10117
478240988,3.1만세로,107,60,0.007,1,10120
571387060,화성광주고속도로,101,100,0.872,1,10124
477141803,포승향남로,103,70,0.951,1,10125
921367218,동탄순환대로24길,107,40,0.131,1,10132
571345655,,107,50,0.023,1,10136
571364706,동탄원천로,107,60,0.061,1,10140
478256167,,107,40,0.556,1,10141
478250714,서해로,103,60,1.115,1,10142
571342345,효행로,107,50,0.034,1,10143
478255945,발안양감로,103,70,0.027,1,10144
571347088,노작로,107,60,0.04,1,10145
478242713,서해로,103,40,0.422,1,10147
478356982,상리1길,107,30,0.163,1,10148
478241907,발안로,105,60,1.226,1,10149
477350580,남양로,107,60,0.357,1,10151
476340658,송산포도로,106,60,2.35,1,10152
478243222,향남로,107,60,0.029,1,10153
478253907,가장로,106,60,0.231,1,10154
477342160,화성로,106,70,0.441,1,10155
571366566,동탄청계로,107,40,0.135,1,10157
477241187,3.1만세로,107,60,0.41,1,10159
477210093,남양로,103,50,1.488,1,10160
478252166,,107,50,0.035,1,10164
478341679,삼천병마로,103,60,0.168,1,10165
478242486,만년로151번길,107,60,0.491,1,10169
478342249,푸른들판로,107,60,0.406,1,10172
477341070,현대기아로,107,60,0.113,1,10175
571358984,,107,50,0.031,1,10176
571349290,동탄반석로,107,60,0.125,1,10178
477341031,남양시장로,103,30,0.108,1,10179
478241452,삼천병마로,103,40,0.078,1,10180
571342735,정조로,107,60,0.075,1,10182
476341094,전곡항로,106,70,0.432,1,10185
571374368,동탄청계로,107,60,0.045,1,10188
478340634,푸른들판로,107,60,0.058,1,10189
926344364,전곡항로,107,60,0.136,1,10190
571344739,병점2로,107,50,0.115,1,10191
928242386,사격장길,107,60,1.009,1,10192
478466893,본오매송로,105,70,1.062,1,10194
478466876,본오매송로,105,70,0.147,1,10195
571366290,만년로,106,50,0.097,1,10196
571367662,동탄대로22길,107,30,0.1,1,10198
478356108,세자로,106,40,0.033,1,10199
478346724,,107,40,0.099,1,10201
478446031,매송로,107,50,0.088,1,10204
477356839,남양로,103,50,0.048,1,10205
477348268,화성로,106,70,0.035,1,10206
571349108,영통로27번길,107,30,0.167,1,10208
478244408,행정중앙2로,107,60,0.066,1,10212
478245730,장안로,107,50,0.815,1,10213
478241288,3.1만세로,107,60,0.28,1,10214
476441996,평택시흥고속도로,101,100,3.654,1,10218
572213788,경기동로,105,50,0.407,1,10219
478356143,상리3길,107,50,0.031,1,10220
572356344,,107,50,0.027,1,10221
571255287,,107,30,0.259,1,10222
571348100,10용사로,107,60,0.133,1,10223
572350147,,105,80,0.581,1,10225
477351042,남양중앙로,107,60,0.016,1,10226
478242951,향남로,107,60,0.031,1,10228
571349493,,107,40,0.02,1,10230
571371618,,107,30,0.098,1,10232
571371229,동탄순환대로,107,60,0.024,1,10234
478252058,상신하길로298번길,107,50,0.11,1,10235
477457971,,107,30,0.199,1,10237
571366692,동부대로,106,70,0.071,1,10240
571371448,,107,30,0.268,1,10242
921370936,,107,30,0.139,1,10244
571349300,동탄문화센터로,107,60,0.087,1,10245
478242783,발안로,105,50,0.123,1,10254
571367450,동탄치동천로,107,60,0.02,1,10258
571347839,,107,30,0.045,1,10259
478442450,서해안고속도로,108,50,0.7,1,10260
928255553,서봉로,106,60,0.123,1,10262
571370412,봉영로,107,60,0.006,1,10263
478344888,화성로,105,50,0.567,1,10266
477341214,남양성지로,107,30,0.049,1,10270
478247106,3.1만세로,107,30,0.17,1,10271
921370723,,107,50,0.142,1,10272
571353992,여울로,107,60,0.091,1,10274
478256406,초록로,106,60,0.032,1,10275
477343050,역골로,107,60,0.047,1,10276
571367380,,107,40,0.116,1,10278
571370910,동탄신리천로,107,60,0.029,1,10279
478342031,와우로34번길,107,60,0.293,1,10281
477457820,남양서로,107,70,0.047,1,10282
478141455,용소금각로,107,60,1.444,1,10283
478353056,서부로,107,70,0.026,1,10287
478240725,마당바위로,106,70,0.111,1,10288
571371267,용구대로,105,70,0.669,1,10290
571370290,동탄기흥로,106,60,0.028,1,10291
571385278,10용사로,107,60,0.03,1,10294
571371508,동탄산척로2길,107,30,0.223,1,10295
477151504,버들로,106,60,0.041,1,10300
571356348,,107,30,0.031,1,10302
571368272,동탄산단8길,107,60,0.026,1,10303
478255702,발안양감로,103,50,0.032,1,10306
571376573,동탄대로8길,107,40,0.083,1,10309
477349214,시청로45번길,107,30,0.032,1,10313
571368268,동탄지성로,107,60,0.025,1,10315
478342107,매송고색로,105,70,0.214,1,10316
571250694,동탄산단3길,107,50,0.118,1,10317
571366090,동부대로,106,60,0.095,1,10319
571343735,효행로1040번길,107,30,0.068,1,10320
477351871,,107,30,0.033,1,10323
478243748,행정중앙2로,107,60,0.068,1,10327
571343853,독산성로,107,60,0.007,1,10328
478241333,만년로,107,30,0.115,1,10330
571370840,,107,30,0.326,1,10333
571349823,동탄숲속로,107,30,0.094,1,10334
571349392,,107,60,0.036,1,10335
478345130,효행로291번길,107,60,0.128,1,10336
478356106,세자로,107,50,0.042,1,10339
571344169,병점동로,107,30,0.024,1,10340
478357010,수도권제2순환고속도로(봉담동탄,101,100,0.446,1,10341
478340452,세자로,106,60,0.077,1,10343
477351629,남양성지로,107,50,0.174,1,10345
571349289,동탄문화센터로,107,40,0.1,1,10347
478242927,제약단지로,107,30,0.038,1,10348
477240552,장안공단로,107,60,0.173,1,10349
477350354,주석로,106,60,0.2,1,10355
928256377,서봉로,106,60,0.107,1,10360
571361624,큰재봉길,107,30,0.057,1,10364
571351407,동탄반석로,107,30,0.44,1,10365
571349489,삼성1로,107,40,0.186,1,10366
476240702,제부로,107,60,0.05,1,10368
571349512,동탄중앙로,107,40,0.246,1,10369
477351675,청원산단로,107,60,1.083,1,10370
478242685,버들로,107,60,0.424,1,10374
478255149,,107,60,0.412,1,10376
477349006,남양성지로,107,50,0.025,1,10378
478341626,매봉로,107,60,1.093,1,10381
571371237,동탄순환대로,107,60,0.34,1,10382
571350247,기산로,107,30,0.119,1,10383
477341032,남양시장로,103,30,0.079,1,10387
477350032,주석로,106,60,0.299,1,10389
478358351,진등3길,107,30,0.124,1,10390
476340952,마도북로,107,60,1.268,1,10391
571349317,동탄반석로,107,50,0.133,1,10392
478352892,안녕남로,107,50,0.024,1,10394
478248460,,107,50,0.034,1,10396
571348310,여울로,107,60,0.177,1,10397
476240858,효자각로,107,60,1.006,1,10400
478353622,봉영로,107,30,0.034,1,10402
571347174,,107,60,0.114,1,10406
571367000,동탄치동천로,107,60,0.324,1,10407
571371656,,107,30,0.023,1,10408
478360667,봉담송산고속도로,101,100,2.796,1,10409
927350562,남양로,106,60,0.047,1,10410
571350735,병점로,107,50,0.162,1,10411
477350586,남양중앙로,107,30,0.349,1,10414
571358948,,107,60,0.042,1,10417
571356106,노작로,107,60,0.097,1,10418
571371264,,107,80,0.221,1,10421
571366394,동탄순환대로,107,60,0.207,1,10424
477147459,평택시흥고속도로,101,100,0.575,1,10428
478345080,매봉로,107,60,0.692,1,10430
571344326,경기대로,103,60,0.373,1,10431
571370709,동탄대로10길,107,30,0.311,1,10433
477356546,봉담송산고속도로,101,100,0.246,1,10434
571355990,동탄중앙로,107,60,0.046,1,10441
571387105,동탄세교로,107,50,0.128,1,10443
571246418,평택화성고속도로,101,100,0.297,1,10444
571362834,동탄하나3길,107,40,0.05,1,10445
571363474,삼성1로,107,60,0.058,1,10446
571387843,정조로,107,50,0.486,1,10447
478341600,효행로,105,50,0.028,1,10448
571381823,,107,30,0.107,1,10449
571362018,효행로,105,50,0.072,1,10450
571359758,동탄하나3길,107,40,0.065,1,10452
478353060,기배로,107,50,0.029,1,10453
571354540,문시로,107,50,0.044,1,10454
477352279,남양로,103,70,0.484,1,10456
478342240,효행로,105,50,0.958,1,10457
478445482,서해안고속도로,108,50,0.355,1,10459
2024000079,경부고속도로,108,40,0.322,1,10461
571367016,동탄순환대로29길,107,40,0.099,1,10463
571387002,화성광주고속도로,108,40,0.489,1,10464
478353892,수영로,107,30,0.204,1,10466
478354191,비봉매송고속화도로,102,90,0.054,1,10469
571365182,,107,70,0.029,1,10473
571378728,,107,40,0.195,1,10474
478251678,,107,60,0.701,1,10475
478354276,비봉매송고속화도로,102,90,0.395,1,10476
478241093,푸른들판로,107,60,0.414,1,10478
571370266,동탄청계로,107,50,0.168,1,10479
571370767,동탄순환대로11길,107,30,0.246,1,10480
478341034,언창길,107,60,0.019,1,10483
477350534,,107,30,0.071,1,10484
478343929,샘마을길,107,60,0.019,1,10485
571342168,효행로,107,50,0.045,1,10486
478140871,초록로,106,40,0.394,1,10487
477151507,3.1만세로,107,50,0.023,1,10488
571354112,동탄지성로,107,50,0.174,1,10489
478360253,진등2길,107,30,0.073,1,10491
476340417,공룡로,107,10,0.202,1,10494
478354279,비봉매송고속화도로,108,50,0.38,1,10495
476210023,궁평항로,106,60,0.272,1,10497
478353122,서부로,107,70,0.272,1,10498
477240543,버들로,107,60,0.374,1,10499
2023002473,,107,60,0.281,1,10501
571343750,병점중앙로156번길,107,30,0.131,1,10506
571371242,동탄순환대로,107,60,0.111,1,10507
571347368,동탄원천로,107,70,0.316,1,10508
478248648,서해로,103,70,0.232,1,10509
477457281,,103,70,0.158,1,10510
477241116,포승향남로,103,70,0.042,1,10512
478353632,세자로,107,40,0.219,1,10514
477357891,화성로,106,70,0.027,1,10515
478241339,만년로,107,30,0.113,1,10516
571347848,동탄공원로2길,107,30,0.119,1,10517
477140999,포승향남로,103,70,0.029,1,10521
478243206,향남로,107,60,0.028,1,10525
