grid_gid,epdo_total,epdo_avg,accident_cnt,사망_cnt,중상_cnt,경상_cnt,부상신고_cnt,상해없음_cnt,기타불명_cnt,crosswalk_cnt,child_zone_cnt,school_cnt,kindergarten_cnt,daycare_cnt,bus_stop_cnt,cctv_cnt,cctv_cam_cnt,speedbump_cnt
다사647115,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,5,0
다사432155,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사481022,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,0,0,5,5,0
다사437093,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,2,0
다사603126,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사588131,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사583130,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사645082,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,4,4,0
다사463006,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사639092,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사323130,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,5,5,0
다사624121,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
다사512167,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
다사605128,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,4,0,2,2,0
다사489031,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사641086,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사654072,8.0,4.0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
다사613142,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사317128,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다바479995,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사479033,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,5,0
다사635094,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0
다사346117,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사466112,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사544090,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바389983,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사396199,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사663078,8.0,8.0,1,0,0,1,0,0,0,6,0,0,0,0,0,18,18,0
다사341125,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사648109,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,5,0
다사406128,8.0,8.0,1,0,0,1,0,0,0,6,0,0,0,0,0,5,5,0
다사397126,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,0
다사665072,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사618102,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,12,12,0
다사521110,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사472022,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,4,4,0
다바344945,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사442108,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사402113,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0
다사468033,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사627102,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사343130,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사457008,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사602136,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사649131,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사512140,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사449036,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사588116,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0
다사473005,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사484047,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,2,2,0
다사443080,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사442109,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사601145,8.0,4.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사516147,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사649075,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,1,14,14,0
다사608133,8.0,8.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
다사395073,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사533134,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사637097,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사615143,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사589120,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바348929,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사447064,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사318127,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0
다사654119,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사389124,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,6,6,0
다사477037,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,4,4,0
다바348931,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사393208,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사450157,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다바513980,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,6,6,0
다사485018,8.0,8.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
다사422164,8.0,8.0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0
다사446125,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사377115,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사459079,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사637131,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
다사621126,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
다사545120,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사582147,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사554065,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사655115,8.0,8.0,1,0,0,1,0,0,0,0,0,0,1,1,0,10,10,0
다사646096,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,4,0
다사528110,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바530990,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,6,6,0
다사512138,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사411134,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사638100,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,3,3,0
다사445140,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사615120,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
다사392191,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사331093,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사499142,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사525129,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사343127,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
다사494042,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사549093,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사443130,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사616119,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사501100,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,0
다사549096,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사534141,8.0,8.0,1,0,0,1,0,0,0,0,1,0,1,1,0,2,2,0
다사555117,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0
다사658114,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사486057,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
다사589117,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사654073,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,3,3,0
다사581122,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0
다사347111,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바392988,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,0,12,12,0
다사644096,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
다사458184,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사357100,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사589125,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,1,0,14,14,0
다사317132,8.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,5,0
다사548143,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다바376981,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바372963,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사603117,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0
다사388187,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사585123,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0
다사564073,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0
다사592114,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,4,0
다사444072,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사472044,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사590132,8.0,8.0,1,0,0,1,0,0,0,1,1,0,0,0,0,10,10,0
다사258088,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사508025,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0
다사641103,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사491064,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
다사594117,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0
다사459073,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바368925,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사397049,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바348948,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0
다사582116,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사444154,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0
다사414003,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사531140,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
다사417071,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사589115,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,7,7,0
다사586122,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,8,8,0
다사593124,8.0,8.0,1,0,0,1,0,0,0,4,0,0,1,0,0,10,10,0
다사636091,8.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
다사504105,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사526103,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사653121,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사660111,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사467107,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사475205,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사644120,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사562098,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사644097,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사577067,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0
다사470036,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
다사626128,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사411196,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사619118,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사510141,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사423176,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,2,2,0
다사441193,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사252085,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,6,6,0
다사447082,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사558114,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사481021,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,4,4,0
다사635074,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사419104,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사444129,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사615140,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사664133,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사395200,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사477025,8.0,8.0,1,0,0,1,0,0,0,9,0,0,0,0,0,7,7,0
다사471031,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사579128,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사409108,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사456010,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사497077,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사638078,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사609121,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,6,6,0
다사654121,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,12,12,0
다사652065,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,1,8,8,0
다사468068,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사372102,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사562113,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사660114,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,4,4,0
다사394212,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사625082,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
다사352084,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,5,5,0
다사461044,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사634096,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0
다사631106,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사609125,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,4,4,0
다사679122,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바396986,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0
다사538106,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
다사657112,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사458161,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사468209,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사456033,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사450101,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사403027,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사537140,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,2,3,3,0
다사683126,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바428972,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바396922,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사653080,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사463003,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사503097,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
다사578066,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사590115,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,0
다사483018,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사640104,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사643133,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사475039,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,9,9,0
다사646123,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사507143,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,8,8,0
다사476168,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사663064,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사566034,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사518145,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사633089,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바348926,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사272022,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사453182,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사320131,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
다사523134,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0
다사635088,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사580048,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,10,0
다사509138,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바534993,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
다사658107,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
다사677080,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사539127,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사621106,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
다사484036,8.0,8.0,1,0,0,1,0,0,0,0,1,0,0,1,2,5,5,0
다사469036,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
다사628123,8.0,4.0,2,0,0,1,0,0,0,4,0,0,0,0,1,3,3,0
다사644134,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사503152,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
다사591131,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0
다사429043,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사397132,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사596112,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,4,4,0
다사457084,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바431948,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사539129,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사401126,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,3,3,0
다사476023,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사593131,8.0,8.0,1,0,0,1,0,0,0,4,0,0,0,1,0,3,3,0
다사289045,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사629105,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,6,0
다바472988,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0
다사428101,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사378170,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사603124,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사592134,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사603127,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
다사640088,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사519136,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사615154,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사489013,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사514036,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사390097,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,6,0
다바465999,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,5,0
다사397106,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0
다사466032,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사511172,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사610129,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,5,0
다사504166,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사397103,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바549970,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사469211,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사300093,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사404122,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사642116,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사643105,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사474207,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,5,0
다사612125,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
다사477032,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사551027,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0
다사661062,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0
다사442085,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사540079,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사617146,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,10,10,0
다사596130,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,1,1,9,9,0
다사520133,8.0,8.0,1,0,0,1,0,0,0,5,0,0,0,0,2,1,1,0
다사625122,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
다사656113,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,3,3,0
다사510136,8.0,8.0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,0
다사499080,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0
다사385010,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사394130,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사454200,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,8,8,0
다바393992,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,2,7,7,0
다사473167,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
다사675081,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사482049,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0
다사381120,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다바449974,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사673090,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사642109,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
다사408125,8.0,8.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
다사434037,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사396126,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사556129,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사402197,8.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
다사589130,8.0,8.0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,2,0
