gbn,addr,inst_plc,fac_hght,fac_wdth,sprtn,cntns,lon,lat,hght_class,grid_gid
,경기도 성남시 분당구 석운동 61-33번지,해당도로명 주소 인근,,5.0,,,127.0470290561944,37.37651554273413,nan,다사598309
,경기도 성남시 분당구 야탑동 56-12번지,해당도로명 주소 인근,,7.0,,,127.1587461811821,37.40371394259807,nan,다사697338
,경기도 성남시 분당구 야탑동 4-8번지,해당도로명 주소 인근,,4.0,,,127.159966936358,37.40335083684509,nan,다사699338
,경기도 성남시 분당구 야탑동 4-6번지,해당도로명 주소 인근,,7.0,,,127.161489434881,37.40334535195951,nan,다사700338
,경기도 성남시 분당구 대장동 75-3번지,해당도로명 주소 인근,,3.0,,,127.0699765362993,37.37232477628652,nan,다사619304
,경기도 성남시 분당구 금곡동 202번지,해당도로명 주소 인근,,7.0,,,127.1044700630433,37.3513214822467,nan,다사649281
,경기도 성남시 분당구 금곡동 400-3번지,해당도로명 주소 인근,,10.0,,,127.1041472392093,37.35135711188558,nan,다사649281
,경기도 성남시 분당구 야탑동 294-3번지,해당도로명 주소 인근,,5.0,,,127.1347411556257,37.41176773476663,nan,다사676348
,경기도 성남시 분당구 야탑동 294-2번지,해당도로명 주소 인근,,5.0,,,127.1347417742602,37.41183188466243,nan,다사676348
,경기도 성남시 분당구 야탑동 295-3번지,해당도로명 주소 인근,,5.0,,,127.1351019972602,37.41176560581379,nan,다사677347
,경기도 성남시 분당구 야탑동 270번지,해당도로명 주소 인근,,7.0,,,127.1389395615036,37.41144454176115,nan,다사680347
,경기도 성남시 분당구 율동 242-2번지,해당도로명 주소 인근,,3.0,,,127.1504669838007,37.38919560270499,nan,다사690322
,경기도 성남시 분당구 율동 241-1번지,해당도로명 주소 인근,,8.0,,,127.1503912921171,37.38951973545022,nan,다사690323
,경기도 성남시 분당구 백현동 366-18번지,해당도로명 주소 인근,,7.0,,,127.1009425781325,37.37813495060591,nan,다사646310
,경기도 성남시 분당구 백현동 401-7번지,해당도로명 주소 인근,,9.0,,,127.1013174231494,37.37822739801823,nan,다사647310
,경기도 성남시 분당구 운중동 363-5번지,해당도로명 주소 인근,,7.0,,,127.0567991808333,37.39311889003309,nan,다사607327
,경기도 성남시 분당구 운중동 356-4번지,해당도로명 주소 인근,,6.0,,,127.0570663824059,37.39331336739257,nan,다사607327
, ,해당도로명 주소 인근,,3.0,,,127.1204714955744,37.34636951626991,nan,다사663275
, ,해당도로명 주소 인근,,3.0,,,127.1205982580156,37.34900202274358,nan,다사663278
, ,해당도로명 주소 인근,,3.0,,,127.1205068380431,37.34650992302924,nan,다사663275
, ,해당도로명 주소 인근,,3.0,,,127.1205782432167,37.34683054965568,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1205842302778,37.34687295858458,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1205894795343,37.34690993629982,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1205941781676,37.34695212477089,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1206055574159,37.34720068731423,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.12060546323,37.34724334856006,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1206055965334,37.34728138551912,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1206057634444,37.34732389200109,nan,다사663276
, ,해당도로명 주소 인근,,3.0,,,127.1206050912746,37.34744864647622,nan,다사663276
,경기도 성남시 분당구 금곡동 218번지,해당도로명 주소 인근,,3.0,,,127.1143110053323,37.35507140672382,nan,다사658285
,경기도 성남시 분당구 금곡동 218번지,해당도로명 주소 인근,,3.0,,,127.1141158400611,37.35517837340981,nan,다사658285
,경기도 성남시 분당구 정자동 99-4번지,해당도로명 주소 인근,,3.0,,,127.10849010642,37.3700167051203,nan,다사653301
,경기도 성남시 분당구 정자동 99-4번지,해당도로명 주소 인근,,3.0,,,127.1084901687641,37.37004965658841,nan,다사653301
,경기도 성남시 분당구 정자동 99-4번지,해당도로명 주소 인근,,3.0,,,127.108489685308,37.37019045843708,nan,다사653301
,경기도 성남시 분당구 정자동 99-4번지,해당도로명 주소 인근,,3.0,,,127.1084899672489,37.3701577076199,nan,다사653301
,경기도 성남시 분당구 정자동 99-7번지,해당도로명 주소 인근,,3.0,,,127.1085298439695,37.36160412651191,nan,다사653292
,경기도 성남시 분당구 정자동 99-7번지,해당도로명 주소 인근,,3.0,,,127.1085296869069,37.36162971172969,nan,다사653292
,경기도 성남시 분당구 정자동 99-7번지,해당도로명 주소 인근,,3.0,,,127.1085291984956,37.36173759255142,nan,다사653292
,경기도 성남시 분당구 정자동 99-7번지,해당도로명 주소 인근,,3.0,,,127.1085288209961,37.36176507065674,nan,다사653292
,경기도 성남시 분당구 정자동 188-1번지,해당도로명 주소 인근,,4.0,,,127.108817329322,37.35826584583876,nan,다사653288
,경기도 성남시 분당구 정자동 188-1번지,해당도로명 주소 인근,,3.0,,,127.1087580270553,37.35836986858117,nan,다사653288
,경기도 성남시 분당구 정자동 188-1번지,해당도로명 주소 인근,,3.0,,,127.108731984272,37.3584147990161,nan,다사653288
,경기도 성남시 분당구 정자동 188-1번지,해당도로명 주소 인근,,3.0,,,127.1088650295809,37.35819153379216,nan,다사653288
, ,해당도로명 주소 인근,,3.0,,,127.1102294702024,37.35819467695742,nan,다사654288
, ,해당도로명 주소 인근,,3.0,,,127.1101483439778,37.35827915485092,nan,다사654288
, ,해당도로명 주소 인근,,3.0,,,127.1097662626079,37.35877254262062,nan,다사654289
, ,해당도로명 주소 인근,,2.0,,,127.1096199936222,37.35917740181789,nan,다사654289
, ,해당도로명 주소 인근,,2.0,,,127.1118568735644,37.357265657932,nan,다사656287
, ,해당도로명 주소 인근,,2.0,,,127.1116751186631,37.3573566872353,nan,다사656287
,경기도 성남시 분당구 정자동 79-4번지,해당도로명 주소 인근,,3.0,,,127.1095343115448,37.37178689169777,nan,다사654303
,경기도 성남시 분당구 정자동 120-1번지,해당도로명 주소 인근,,3.0,,,127.1095548838985,37.36763431164115,nan,다사654299
,경기도 성남시 분당구 정자동 120-2번지,해당도로명 주소 인근,,2.0,,,127.1095620970136,37.36631287369426,nan,다사654297
,경기도 성남시 분당구 정자동 120-2번지,해당도로명 주소 인근,,2.0,,,127.1095618844778,37.36640209923154,nan,다사654297
,경기도 성남시 분당구 정자동 120-2번지,해당도로명 주소 인근,,2.0,,,127.109561435859,37.36646212378979,nan,다사654297
,경기도 성남시 분당구 정자동 120-1번지,해당도로명 주소 인근,,3.0,,,127.1095550459225,37.36747567354185,nan,다사654298
,경기도 성남시 분당구 정자동 120-2번지,해당도로명 주소 인근,,2.0,,,127.1095615585631,37.36643450663706,nan,다사654297
,경기도 성남시 분당구 야탑동 2086번지,해당도로명 주소 인근,,3.0,,,127.121063140539,37.41528882336044,nan,다사664351
,경기도 성남시 분당구 야탑동 485-19번지,해당도로명 주소 인근,,2.0,,,127.1207964690311,37.41569122553681,nan,다사664352
,경기도 성남시 분당구 야탑동 485-19번지,해당도로명 주소 인근,,2.0,,,127.1206190047915,37.41595998183993,nan,다사664352
,경기도 성남시 분당구 야탑동 485-19번지,해당도로명 주소 인근,,2.0,,,127.1205238528819,37.41610294033784,nan,다사664352
,경기도 성남시 분당구 야탑동 555번지,해당도로명 주소 인근,,2.0,,,127.1227530230926,37.41066458240749,nan,다사666346
,경기도 성남시 분당구 야탑동 485-13번지,해당도로명 주소 인근,,3.0,,,127.123918132141,37.40699484010018,nan,다사667342
,경기도 성남시 분당구 야탑동 485-13번지,해당도로명 주소 인근,,2.0,,,127.1239160230342,37.4071167128977,nan,다사667342
,경기도 성남시 분당구 야탑동 485-13번지,해당도로명 주소 인근,,2.0,,,127.1239130089881,37.40715509300261,nan,다사667342
,경기도 성남시 분당구 야탑동 555번지,해당도로명 주소 인근,,2.0,,,127.1229010984516,37.41037555465393,nan,다사666346
,경기도 성남시 분당구 이매동 134번지,해당도로명 주소 인근,,3.0,,,127.123899842925,37.4022018176908,nan,다사667337
,경기도 성남시 분당구 이매동 134번지,해당도로명 주소 인근,,4.0,,,127.1239102696693,37.40228206064066,nan,다사667337
,경기도 성남시 분당구 이매동 134번지,해당도로명 주소 인근,,2.0,,,127.1238964882412,37.40237260421035,nan,다사667337
,경기도 성남시 분당구 이매동 103번지,해당도로명 주소 인근,,1.0,,,127.1251442389528,37.40225937635872,nan,다사668337
,경기도 성남시 분당구 이매동 129-9번지,해당도로명 주소 인근,,1.0,,,127.1251091033209,37.39737659023419,nan,다사668332
,경기도 성남시 분당구 이매동 129-9번지,해당도로명 주소 인근,,1.0,,,127.125109822542,37.3974665613619,nan,다사668332
,경기도 성남시 분당구 이매동 144번지,해당도로명 주소 인근,,1.0,,,127.1238675122704,37.39742098433385,nan,다사667332
,경기도 성남시 분당구 이매동 145번지,해당도로명 주소 인근,,3.0,,,127.123866536904,37.39735458948029,nan,다사667332
,경기도 성남시 분당구 이매동 144번지,해당도로명 주소 인근,,2.0,,,127.123854871811,37.39747880818811,nan,다사667332
,경기도 성남시 분당구 이매동 129-8번지,해당도로명 주소 인근,,2.0,,,127.1231734065638,37.3917131267957,nan,다사666325
,경기도 성남시 분당구 이매동 129-8번지,해당도로명 주소 인근,,2.0,,,127.1232435050809,37.39179082104969,nan,다사666325
,경기도 성남시 분당구 백현동 176-10번지,해당도로명 주소 인근,,3.0,,,127.1164259678096,37.38585740154251,nan,다사660319
,경기도 성남시 분당구 백현동 35-6번지,해당도로명 주소 인근,,2.0,,,127.1162406683545,37.38565387154151,nan,다사660319
, ,해당도로명 주소 인근,,2.0,,,127.1174517584458,37.38428257924409,nan,다사661317
, ,해당도로명 주소 인근,,2.0,,,127.1172442143036,37.38400570654126,nan,다사661317
, ,해당도로명 주소 인근,,2.0,,,127.1165569242962,37.34178182040206,nan,다사660270
,경기도 성남시 분당구 야탑동 485-13번지,해당도로명 주소 인근,,2.0,,,127.1239218638977,37.40693536482851,nan,다사667342
,경기도 성남시 분당구 이매동 103번지,해당도로명 주소 인근,,1.0,,,127.1251433532904,37.40214650832576,nan,다사668337
하남시,,,0.0,3.6,N,N,127.2,37.54411,평균이하,다사734494
하남시,,,10.0,3.6,N,N,127.18273,37.54761,평균초과,다사719498
하남시,,,10.0,3.6,Y,N,127.21713,37.537835,평균초과,다사750487
하남시,,,10.0,10.5,Y,N,127.18579,37.54968,평균초과,다사722500
하남시,,,0.0,3.6,N,N,127.212752,37.54682,평균이하,다사746497
하남시,,,10.0,3.6,N,N,127.212703,37.546852,평균초과,다사746497
하남시,,,0.0,3.6,N,N,127.2084,37.54012,평균이하,다사742490
하남시,,,10.0,8.0,Y,N,127.19838,37.541651,평균초과,다사733491
하남시,,,10.0,8.0,Y,N,127.22285,37.54029,평균초과,다사755490
하남시,,,10.0,3.6,N,N,127.182905,37.54888,평균초과,다사719499
하남시,,,10.0,3.6,Y,Y,127.1975949,37.543849,평균초과,다사732494
하남시,,,10.0,3.6,N,N,127.21,37.54,평균초과,다사743490
하남시,,,10.0,3.6,N,N,127.208794,37.540065,평균초과,다사742490
하남시,,,10.0,3.6,Y,N,127.19656,37.534501,평균초과,다사731483
하남시,,,10.0,3.6,Y,N,127.2248526,37.51965,평균초과,다사756467
하남시,,,10.0,3.6,N,N,127.2150678,37.546901,평균초과,다사748497
하남시,,,10.0,3.6,Y,N,127.28125,37.516248,평균초과,다사806463
하남시,,,10.0,3.6,Y,N,127.189098,37.557419,평균초과,다사725509
하남시,,,10.0,3.6,Y,N,127.22383,37.523649,평균초과,다사755471
하남시,,,10.0,3.6,N,N,127.1608,37.5198386,평균초과,다사700467
하남시,,,10.0,3.6,N,N,127.229451,37.522687,평균초과,다사760470
하남시,,,10.0,3.6,N,N,127.16,37.488567,평균초과,다사699433
하남시,,,10.0,3.6,N,N,127.2023,37.541,평균초과,다사737491
하남시,,,8.0,2.0,Y,N,127.215,37.5507,평균초과,다사748501
하남시,,,8.0,2.0,N,N,127.237,37.486,평균초과,다사767430
하남시,,,8.0,2.0,N,Y,127.2275,37.5399,평균초과,다사759489
하남시,,,8.0,2.0,N,Y,127.2269,37.5406,평균초과,다사758490
하남시,,,10.0,3.6,Y,N,127.2054,37.545,평균초과,다사739495
하남시,,,8.0,2.0,N,Y,127.1636,37.5165,평균초과,다사702464
하남시,,,8.0,2.0,Y,N,127.2245,37.5179,평균초과,다사756465
하남시,,,8.0,2.0,N,N,127.2051,37.5374,평균초과,다사739487
하남시,,,8.0,2.0,N,N,127.221,37.5361,평균초과,다사753485
하남시,,,10.0,3.6,Y,N,127.224046,37.515873,평균초과,다사756463
하남시,,,10.0,3.6,Y,N,127.209299,37.541477,평균초과,다사743491
하남시,,,8.0,2.0,Y,Y,127.198794,37.534413,평균초과,다사733483
하남시,,,10.0,3.6,Y,N,127.168457,37.528662,평균초과,다사707477
하남시,,,8.0,2.0,N,N,127.16845,37.528645,평균초과,다사707477
하남시,,,10.0,3.6,Y,N,127.155639,37.504846,평균초과,다사695451
하남시,,,10.0,3.6,Y,N,127.22762,37.525731,평균초과,다사759474
하남시,,,8.0,2.6,Y,N,127.189974,37.550307,평균초과,다사726501
하남시,,,7.0,3.6,Y,N,127.185384,37.577859,평균초과,다사722532
하남시,,,5.0,2.0,Y,Y,127.179339,37.540629,평균초과,다사716490
하남시,,,5.0,2.0,Y,Y,127.179854,37.540789,평균초과,다사717490
하남시,,,7.0,3.6,Y,N,127.216959,37.538488,평균초과,다사749488
하남시,,,7.0,3.6,N,N,127.189935,37.55028,평균초과,다사726501
하남시,,,5.0,2.0,N,N,127.202998,37.543298,평균초과,다사737493
하남시,,,5.0,2.0,N,N,127.204,37.55021,평균초과,다사738501
하남시,,,5.0,2.0,N,N,127.219924,37.502259,평균초과,다사752448
하남시,,,5.0,3.6,N,N,127.186787,37.548027,평균초과,다사723499
하남시,,,5.0,2.0,N,N,127.172495,37.534751,평균초과,다사710484
하남시,,,5.0,3.6,Y,N,127.206246,37.564808,평균초과,다사740517
하남시,,,5.0,2.0,N,N,127.211428,37.547157,평균초과,다사745497
하남시,,,5.0,3.6,N,N,127.202459,37.542558,평균초과,다사737492
화성시,,,8.0,4.0,N,N,126.8174536,37.27909226,평균초과,다사394202
화성시,,,8.0,4.0,N,N,126.8219117,37.27736779,평균초과,다사398200
화성시,,,8.0,4.0,N,N,126.83989,37.11247673,평균초과,다사413017
