install_priority,grid_gid,epdo_before,accident_cnt,사망_cnt,중상_cnt,gap_cnt,missing_facilities,total_reduction_pct,epdo_after,epdo_saved,efficiency,entropy_rank,entropy_risk
1309,다사670367,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1052,78.33
1310,다사711380,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1390,73.45
1311,다사672355,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1021,79.48
1312,다사668359,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1284,74.61
1313,다사711371,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1108,77.24
1314,다사655432,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1355,73.81
1315,다사658488,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1317,74.28
1316,다사658436,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1333,74.13
1317,다사655431,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1353,73.84
1318,다사678430,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1068,78.03
1319,다사648473,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1342,73.96
1320,다사621467,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1395,73.41
1321,다사636453,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,917,82.73
1322,다사657426,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1125,77.08
1323,다사635466,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1452,72.25
1324,다사677444,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,827,84.68
1325,다사656440,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1116,77.15
1326,다사661472,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1239,75.08
1327,다사682466,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1209,75.57
1328,다사661426,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1266,74.83
1329,다사638460,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1043,78.7
1330,다사630446,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1415,73.16
1331,다사633462,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,968,81.29
1332,다사708495,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1061,78.12
1333,다사717531,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1311,74.35
1334,다사727509,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,984,80.71
1335,다사737502,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,589,93.43
1336,다사767432,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1053,78.31
1337,다사698491,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1479,70.65
1338,다사758454,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1400,73.35
1339,다사711482,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1372,73.59
1340,다사722498,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1456,72.16
1341,다사752471,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1381,73.52
1342,다사757484,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,846,84.06
1343,다사718517,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,735,87.23
1344,다사754489,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,736,87.23
1345,다사731516,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1073,77.86
1346,다사780487,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1080,77.68
1347,다사725521,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,605,92.55
1348,다사729532,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1231,75.16
1349,다사731525,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1362,73.72
1350,다사692460,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1281,74.63
1351,다사771427,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1426,72.99
1352,다사742495,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,814,85.0
1353,다사417033,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1155,76.56
1354,다사552028,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1461,72.06
1355,다사425116,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1327,74.18
1356,다사574133,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1310,74.38
1357,다사626083,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1434,72.74
1358,다바500971,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1338,74.04
1359,다사340156,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1136,76.86
1360,다사588117,69.0,3,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1160,76.47
1361,다사637085,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1268,74.81
1362,다사320129,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1202,75.69
1363,다사440134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1427,72.95
1364,다사462147,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1207,75.63
1365,다사480063,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1069,78.0
1366,다사418072,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1215,75.45
1367,다사389043,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1409,73.25
1368,다사469214,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1444,72.39
1369,다사655082,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1363,73.69
1370,다사419185,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1405,73.28
1371,다사643063,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1460,72.06
1372,다사449044,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1047,78.57
1373,다사391027,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1096,77.45
1374,다바428973,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1143,76.75
1375,다바547981,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1173,76.23
1376,다사626119,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1238,75.09
1377,다사450158,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1241,75.07
1378,다사583041,69.0,2,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1121,77.09
1379,다사642132,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1360,73.76
1380,다사430134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1272,74.75
1381,다사621142,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1228,75.23
1382,다사385212,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1391,73.45
1383,다사573112,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1220,75.37
1384,다사578133,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1433,72.77
1385,다사547092,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1126,77.08
1386,다사464195,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1106,77.25
1387,다사584122,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1255,74.92
1388,다사419012,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1296,74.52
1389,다사451097,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1066,78.04
1390,다사448059,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1104,77.29
1391,다사618125,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1199,75.72
1392,다사470071,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,695,88.7
1393,다사419073,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1261,74.89
1394,다사475170,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1446,72.31
1395,다바414988,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1280,74.66
1396,다사398020,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1132,76.92
1397,다사467205,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1058,78.19
1398,다바478972,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1140,76.8
1399,다사390084,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1062,78.12
1400,다사417187,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1397,73.4
1401,다사544011,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1285,74.61
1402,다사426079,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1309,74.4
1403,다사568121,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1225,75.25
1404,다사642110,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,983,80.72
1405,다바340940,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1464,71.93
1406,다사643104,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1350,73.85
1407,다사555073,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1099,77.36
1408,다사449054,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1142,76.79
1409,다사452168,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1056,78.2
1410,다사402051,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1344,73.95
1411,다사280024,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1384,73.5
1412,다사602141,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1293,74.54
1413,다사658108,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1237,75.1
1414,다사562123,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1323,74.23
1415,다사465048,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1449,72.29
1416,다사410094,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1472,71.47
1417,다사522137,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1055,78.26
1418,다사474019,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1287,74.58
1419,다사401150,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1035,78.84
1420,다사445064,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1084,77.63
1421,다사399206,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,965,81.44
1422,다사656114,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1275,74.74
1423,다사580139,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1168,76.29
1424,다사315127,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1411,73.22
1425,다사458021,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1377,73.55
1426,다사535048,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1438,72.54
1427,다사421140,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1435,72.74
1428,다바376978,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1113,77.16
1429,다사372092,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1249,74.97
1430,다사406100,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1087,77.6
1431,다사483041,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1459,72.06
1432,다사453076,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1416,73.15
1433,다사411008,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1078,77.71
1434,다사669085,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1247,74.98
1435,다바456971,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1146,76.71
1436,다사582134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1191,75.85
1437,다사463170,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1105,77.27
1438,다사399200,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1162,76.46
1439,다사417167,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1341,73.97
1440,다사426033,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1051,78.33
1441,다사620123,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1013,79.78
1442,다사583129,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1234,75.13
1443,다사589150,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1425,73.0
1444,다사524134,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1075,77.84
1445,다사459075,69.0,1,0,1,6,bus_stop_cnt | cctv_cam_cnt | cctv_cnt | child_zone_cnt | crosswalk_cnt | speedbump_cnt,60.77,27.07,41.93,6.9883,1032,78.89
