grid_gid,epdo_total,accident_cnt,사망_cnt,중상_cnt,elderly_res_pop,elderly_res_ratio,child_float_pop,elderly_float_pop,vuln_float_ratio,vuln_time_work,vuln_time_visit,vuln_peak_pop,weekend_ratio,grid_avg_speed,grid_congestion,gap_cnt,gap_items,land_use,vuln_correction,infra_penalty,speed_weight,congestion_factor,peak_factor,weekend_factor,composite_risk,risk_label,composite_rank,correction_index,entropy_composite_risk,entropy_rank
다사619112,69.0,1,0,1,0.0,0,971.81,679.81,0.3325,10.1,37.6545,47.7545,0.5009,27.42,38.3754,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),아파트,1.3325,1.5,0.457,1.3838,1.4448,1.0004,126.06,통행피크위험 | 주거밀집,1199,0.083502,74.76,1271
다사430134,69.0,1,0,1,0.0,0,1.35,38.46,0.2558,2.3434,1.1354,3.4788,0.8092,33.66,22.1665,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2558,2.0,0.561,1.2217,1.0,1.1546,137.14,주말방문집중,1119,0.083293,74.75,1272
다사664101,69.0,1,0,1,0.0,0,44.54,119.36,0.2043,2.5219,6.1747,8.6966,0.6221,29.14,33.3665,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.2043,2.0,0.4857,1.3337,1.0,1.061,114.22,주말방문집중,1276,0.083311,74.75,1273
다사499106,69.0,1,0,1,0.0,0,0.4,4.43,0.3009,0.0642,0.112,0.1762,0.4783,26.86,56.4338,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3009,1.6667,0.4477,1.5643,1.0,1.0,104.77,일반,1343,0.083336,74.75,1274
다사656114,69.0,1,0,1,0.0,0.0,345.96,129.77,0.3299,1.9477,5.8791,7.8268,0.4071,29.83,41.1804,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.3299,2.0,0.4972,1.4118,1.0,1.0,128.83,일반,1174,0.083162,74.74,1275
다사721520,69.0,1,0,1,0.0,0,81.61,185.37,0.3304,7.1545,25.3534,32.5079,0.3914,27.99,43.8751,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),도로,1.3304,1.6667,0.4665,1.4388,1.207,1.0,123.95,통행피크위험,1210,0.083173,74.74,1276
다사352118,69.0,1,0,1,0.0,0,3.59,56.81,0.3255,0.8405,0.9247,1.7652,0.6412,37.08,26.1785,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3255,2.0,0.618,1.2618,1.0,1.0706,152.71,주말방문집중,1016,0.082702,74.71,1277
다사356123,69.0,1,0,1,0.0,0,13.1,187.67,0.3584,3.0117,3.3077,6.3194,0.5148,29.83,41.1804,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.3584,1.8333,0.4972,1.4118,1.0,1.0074,121.51,교통약자유동多,1226,0.082505,74.69,1278
다사651085,69.0,1,0,1,40.0,0.1143,12.19,9.24,0.2576,0.3328,1.4337,1.7665,0.0551,,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.3719,2.0,1.0,1.0,1.0,1.0,189.32,일반,785,0.082066,74.66,1279
다바414988,69.0,1,0,1,0.0,0,0.07,0.82,0.3038,0.2263,0.0597,0.286,1.0,47.88,0.1689,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3038,2.0,0.798,1.0017,1.0,1.25,179.78,주말방문집중,852,0.08207,74.66,1280
다사692460,69.0,1,0,1,0.0,0,4.51,35.53,0.2932,0.3559,1.2681,1.624,0.4027,,61.0213,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2932,2.0,1.0,1.6102,1.0,1.0,287.36,일반,410,0.081572,74.63,1281
다사742494,69.0,1,0,1,0.0,0,428.66,946.17,0.3917,15.5311,56.7573,72.2884,0.5227,38.2,13.0413,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3917,1.5,0.6367,1.1304,1.5,1.0114,157.28,교통약자유동多 | 통행피크위험,985,0.081491,74.62,1282
다사628371,69.0,1,0,1,0.0,0,2.74,9.43,0.3228,0.1369,2.5794,2.7163,0.2234,86.71,3.2504,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3228,2.0,1.4452,1.0325,1.0,1.0,272.39,고속도로위험,446,0.081309,74.61,1283
다사668359,69.0,1,0,1,0.0,0,5.76,47.57,0.2724,0.0372,1.6278,1.665,0.5519,72.96,0.1054,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2724,2.0,1.216,1.0011,1.0,1.026,219.31,주말방문집중 | 고속도로위험,619,0.081366,74.61,1284
다사544011,69.0,1,0,1,0.0,0,3.39,54.28,0.2272,2.8339,1.4934,4.3273,0.599,69.19,0.2974,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2272,2.0,1.1532,1.003,1.0,1.0495,205.58,주말방문집중 | 고속도로위험,687,0.081259,74.61,1285
다사650074,69.0,1,0,1,8.0,0.0402,230.42,217.02,0.2683,4.592,12.837,17.429,0.612,37.79,14.2323,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.3085,1.3333,0.6298,1.1423,1.0,1.056,91.45,주말방문집중,1417,0.081022,74.59,1286
다사474019,69.0,1,0,1,18.0,0.1059,9.01,17.64,0.26,1.0044,2.2672,3.2716,0.1243,,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3659,2.0,1.0,1.0,1.0,1.0,188.49,일반,791,0.080909,74.58,1287
다사643107,69.0,1,0,1,0.0,0,209.94,275.65,0.2453,9.3566,26.8817,36.2383,0.6126,30.63,21.2936,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),도로,1.2453,1.8333,0.5105,1.2129,1.2652,1.0563,130.35,주말방문집중 | 통행피크위험,1164,0.080817,74.58,1288
다사451079,69.0,1,0,1,0.0,0,1.08,29.46,0.2812,0.8734,0.5318,1.4052,0.6349,70.72,8.9752,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2812,1.6667,1.1787,1.0898,1.0,1.0674,202.02,주말방문집중 | 고속도로위험,711,0.080791,74.57,1289
다사639344,69.0,1,0,1,0.0,0,12.03,83.16,0.2144,6.6075,5.1067,11.7142,0.6903,64.03,13.9322,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.2144,1.5,1.0672,1.1393,1.0,1.0952,167.37,주말방문집중 | 고속도로위험,923,0.080686,74.57,1290
다사349084,69.0,1,0,1,0.0,0,1.2,60.94,0.3247,3.5085,1.0127,4.5212,0.7787,31.95,36.902,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3247,1.5,0.5325,1.369,1.0,1.1393,113.87,주말방문집중,1278,0.080384,74.55,1291
다사379170,69.0,1,0,1,0.0,0,0.06,2.47,0.3001,0.0068,0.1121,0.1189,0.8435,61.53,0.0926,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3001,1.8333,1.0255,1.0009,1.0,1.1718,197.81,주말방문집중 | 고속도로위험,732,0.080356,74.54,1292
다사602141,69.0,1,0,1,0.0,0,34.2,81.83,0.2181,2.3978,3.0987,5.4965,0.6875,61.99,0.108,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2181,2.0,1.0332,1.0011,1.0,1.0938,190.18,주말방문집중 | 고속도로위험,777,0.080307,74.54,1293
다사665077,69.0,1,0,1,0.0,0,78.48,220.78,0.2224,7.0489,11.1345,18.1834,0.6614,,45.9127,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),녹지,1.2224,1.8333,1.0,1.4591,1.0,1.0807,243.83,주말방문집중,525,0.080165,74.53,1294
다사354083,69.0,1,0,1,0.0,0,2.69,49.76,0.2534,3.5422,1.4825,5.0247,0.4906,29.83,41.1804,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2534,1.8333,0.4972,1.4118,1.0,1.0,111.3,일반,1297,0.08011,74.53,1295
다사419012,69.0,1,0,1,0.0,0,0.12,2.36,0.2446,0.522,0.1029,0.6249,1.0,42.91,1.9386,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2446,2.0,0.7152,1.0194,1.0,1.25,156.53,주말방문집중,989,0.079958,74.52,1296
다사476165,69.0,1,0,1,0.0,0,0.43,6.07,0.3171,0.0043,0.3135,0.3178,0.4154,77.39,0.4554,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3171,2.0,1.2898,1.0046,1.0,1.0,235.51,고속도로위험,551,0.079719,74.5,1297
다사683453,69.0,1,0,1,0.0,0,111.5,482.5,0.346,5.4409,19.3878,24.8287,0.6193,39.62,21.3001,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.346,1.6667,0.6603,1.213,1.0872,1.0596,142.83,교통약자유동多 | 주말방문집중 | 통행피크위험,1070,0.079572,74.49,1298
다사664490,69.0,1,0,1,0.0,0,11.6,69.86,0.3444,1.3777,4.2716,5.6493,0.3333,29.83,45.9912,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3444,1.8333,0.4972,1.4599,1.0,1.0,123.44,교통약자유동多,1212,0.079502,74.49,1299
다사624450,69.0,1,0,1,0.0,0,76.21,332.23,0.3142,6.3219,13.6358,19.9577,0.6018,25.37,42.5654,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3142,1.5,0.4228,1.4257,1.0113,1.0509,87.14,주말방문집중 | 통행피크위험,1432,0.079561,74.49,1300
다사603116,69.0,1,0,1,14.0,0.0468,117.08,174.43,0.2878,7.5028,20.3544,27.8572,0.4434,,28.7491,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),단독주택,1.3346,1.5,1.0,1.2875,1.1345,1.0,201.76,통행피크위험 | 주거밀집,712,0.079101,74.46,1301
다사590130,69.0,1,0,1,0.0,0.0,71.05,162.31,0.2496,5.5305,12.8177,18.3482,0.4844,22.84,51.3105,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2496,1.5,0.3807,1.5131,1.0,1.0,74.5,일반,1469,0.078993,74.45,1302
다사502141,69.0,1,0,1,0.0,0,13.01,72.54,0.2859,1.4361,1.9497,3.3858,0.9552,35.83,11.9743,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2859,1.8333,0.5972,1.1197,1.0,1.2276,133.53,주말방문집중,1143,0.078703,74.43,1303
다사610325,69.0,1,0,1,0.0,0,49.13,388.79,0.2578,2.099,14.0165,16.1155,0.4552,29.45,29.8469,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2578,2.0,0.4908,1.2985,1.0,1.0,110.62,일반,1301,0.07868,74.43,1304
다사654302,69.0,1,0,1,0.0,0,37.33,74.52,0.3058,3.8167,15.4759,19.2926,0.5458,26.92,43.1076,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3058,1.5,0.4487,1.4311,1.0009,1.0229,88.85,통행피크위험,1429,0.078662,74.43,1305
다사593126,69.0,1,0,1,0.0,0.0,33.06,65.61,0.2882,2.5337,8.1969,10.7306,0.316,21.51,62.6581,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2882,1.5,0.3585,1.6266,1.0,1.0,77.75,일반,1453,0.078497,74.42,1306
다사545134,69.0,1,0,1,0.0,0,30.7,84.74,0.315,2.7607,3.8047,6.5654,0.6479,30.2,40.9077,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),미분류,1.315,1.5,0.5033,1.4091,1.0,1.074,103.67,주말방문집중,1356,0.078415,74.41,1307
다사602123,69.0,1,0,1,0.0,0,39.58,56.57,0.2928,2.9236,7.5631,10.4867,0.5957,21.94,48.6731,3,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),녹지,1.2928,1.5,0.3657,1.4867,1.0,1.0478,76.23,주말방문집중 | 학교인근,1461,0.078374,74.41,1308
다사426079,69.0,1,0,1,0.0,0,0.01,0.83,0.1991,0.3146,0.0398,0.3544,1.0,41.1,1.6965,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.1991,2.0,0.685,1.017,1.0,1.25,144.1,주말방문집중,1062,0.078198,74.4,1309
다사574133,69.0,1,0,1,0.0,0,18.03,103.39,0.3596,1.3003,2.7886,4.0889,0.3966,27.64,36.8438,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3596,2.0,0.4607,1.3684,1.0,1.0,118.28,교통약자유동多,1248,0.077907,74.38,1310
다사717531,69.0,1,0,1,0.0,0,24.75,56.25,0.3041,1.1835,5.0758,6.2593,0.4528,30.9,30.7973,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),공원기타,1.3041,2.0,0.515,1.308,1.0,1.0,121.23,일반,1230,0.077494,74.35,1311
다사691399,69.0,1,0,1,0.0,0,58.84,362.11,0.3469,9.1425,35.1083,44.2508,0.5306,45.71,2.0843,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3469,1.8333,0.7618,1.0208,1.3901,1.0153,187.0,교통약자유동多 | 통행피크위험,800,0.077248,74.33,1312
다사461028,69.0,1,0,1,0.0,0,4.08,33.29,0.2994,0.4697,0.9044,1.3741,0.5176,21.59,55.0032,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2994,1.5,0.3598,1.55,1.0,1.0088,75.66,일반,1464,0.077134,74.32,1313
다사556037,69.0,1,0,1,0.0,0,0.74,7.23,0.2425,0.5477,0.3474,0.8951,0.7233,,39.5307,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2425,2.0,1.0,1.3953,1.0,1.1116,265.94,주말방문집중,458,0.076726,74.29,1314
다사687416,69.0,1,0,1,0.0,0,73.48,139.24,0.3263,9.0109,44.6144,53.6253,0.1515,31.49,27.1168,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),아파트,1.3263,1.8333,0.5248,1.2712,1.5,1.0,167.89,통행피크위험 | 주거밀집,919,0.076675,74.29,1315
다사652064,69.0,1,0,1,0.0,0,16.81,45.25,0.2408,0.6367,1.6118,2.2485,0.6131,,67.7694,2,child_zone_cnt(없음) | speedbump_cnt(없음),공공공지,1.2408,1.3333,1.0,1.6777,1.0,1.0566,202.35,주말방문집중,705,0.076503,74.28,1316
다사658488,69.0,1,0,1,0.0,0,72.89,420.91,0.3371,1.5438,7.1159,8.6597,0.5381,59.64,,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3371,2.0,0.994,1.0,1.0,1.019,186.9,일반,801,0.076496,74.28,1317
다사510135,69.0,1,0,1,0.0,0,440.42,1303.83,0.31,21.4766,34.6894,56.166,0.433,49.08,3.8415,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족) | bus_stop_cnt(없음),미분류,1.31,1.6667,0.818,1.0384,1.5,1.0,191.95,통행피크위험,763,0.076419,74.27,1318
다사747513,69.0,1,0,1,0.0,0,0.65,4.7,0.3984,0.0018,0.1761,0.1779,0.0574,37.77,55.7779,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.3984,1.6667,0.6295,1.5578,1.0,1.0,157.7,교통약자유동多,982,0.076425,74.27,1319
다사655441,69.0,1,0,1,0.0,0,15.11,89.16,0.3397,1.2511,2.1691,3.4202,0.5515,36.8,32.2657,4,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3397,1.6667,0.6133,1.3227,1.0,1.0258,128.21,주말방문집중,1180,0.076433,74.27,1320
다사749487,69.0,1,0,1,0.0,0,8.16,63.77,0.4033,1.1352,2.8572,3.9924,0.323,29.83,41.1804,5,crosswalk_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4033,1.8333,0.4972,1.4118,1.0,1.0,124.61,교통약자유동多 | 학교인근,1207,0.076118,74.25,1321
다사667350,69.0,1,0,1,0.0,0,83.45,591.97,0.2781,21.3019,36.7133,58.0152,0.5207,36.01,9.0041,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2781,1.6667,0.6002,1.09,1.5,1.0104,145.74,통행피크위험,1056,0.07576,74.23,1322
다사562123,69.0,1,0,1,0.0,0,9.38,50.29,0.3361,0.8434,1.9072,2.7506,0.3548,24.4,39.3774,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3361,2.0,0.4067,1.3938,1.0,1.0,104.52,일반,1347,0.075794,74.23,1323
다사635090,69.0,1,0,1,0.0,0.0,9.58,41.02,0.22,2.6738,2.8502,5.524,0.6115,,46.8095,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.22,1.8333,1.0,1.4681,1.0,1.0558,239.21,주말방문집중,539,0.075184,74.19,1324
다사662393,69.0,1,0,1,0.0,0,0.19,1.97,0.4372,0.0894,0.4836,0.573,0.0,26.23,59.3493,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.4372,1.8333,0.4372,1.5935,1.0,1.0,126.66,교통약자유동多,1191,0.075213,74.19,1325
다사675429,69.0,1,0,1,0.0,0,23.73,109.6,0.3146,4.0262,7.0398,11.066,0.6253,20.73,48.8708,2,child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.3146,1.3333,0.3455,1.4887,1.0,1.0627,66.11,주말방문집중,1476,0.075243,74.19,1326
다사425116,69.0,1,0,1,0.0,0,0.22,7.25,0.2783,0.4537,0.1536,0.6073,0.7748,39.52,7.7005,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2783,2.0,0.6587,1.077,1.0,1.1374,142.34,주말방문집중,1078,0.075084,74.18,1327
다사644069,69.0,1,0,1,0.0,0,13.4,29.2,0.2286,0.8048,1.6546,2.4594,0.652,24.67,43.6748,3,child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),공공공지,1.2286,1.5,0.4112,1.4367,1.0,1.076,80.83,주말방문집중,1445,0.075097,74.18,1328
다사691370,69.0,1,0,1,0.0,0,9.68,69.3,0.3468,2.4402,6.9495,9.3897,0.332,21.84,62.1786,2,crosswalk_cnt(없음) | bus_stop_cnt(없음),미분류,1.3468,1.3333,0.364,1.6218,1.0,1.0,73.14,교통약자유동多 | 학교인근,1472,0.075144,74.18,1329
다사281031,69.0,1,0,1,0.0,0,0.63,10.19,0.4478,0.0568,0.4524,0.5092,0.1246,25.21,53.534,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.4478,1.8333,0.4202,1.5353,1.0,1.0,118.15,교통약자유동多,1249,0.074886,74.17,1330
다사408104,69.0,1,0,1,0.0,0,0.07,0.39,0.293,0.0,0.0,0.0,0,15.42,82.5452,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음),미분류,1.293,1.5,0.257,1.8255,1.0,1.0,62.78,일반,1478,0.074991,74.17,1331
다사731521,69.0,1,0,1,0.0,0,37.76,105.46,0.2991,3.6872,12.3403,16.0275,0.2954,24.88,40.2668,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),운동장,1.2991,1.8333,0.4147,1.4027,1.0,1.0,95.59,일반,1401,0.07446,74.14,1332
다사658436,69.0,1,0,1,0.0,0,4.62,75.31,0.3725,1.8078,2.3752,4.183,0.5955,47.55,5.3995,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3725,2.0,0.7925,1.054,1.0,1.0478,165.77,교통약자유동多 | 주말방문집중,935,0.07436,74.13,1333
다사660492,70.0,2,0,1,0.0,0,7.97,50.33,0.3364,0.3612,1.4318,1.793,0.516,39.31,,5,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음),미분류,1.3364,1.8333,0.6552,1.0,1.0,1.008,113.27,일반,1281,0.058538,74.1,1334
다사687413,69.0,1,0,1,0.0,0,13.71,26.56,0.3395,1.0759,2.7364,3.8123,0.525,30.2,34.9344,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cam_cnt(부족),아파트,1.3395,1.6667,0.5033,1.3493,1.0,1.0125,105.92,주거밀집,1337,0.073875,74.1,1335
다사668473,69.0,1,0,1,0.0,0,28.29,186.53,0.3622,3.9077,11.5257,15.4334,0.5512,54.03,1.9505,5,child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3622,1.8333,0.9005,1.0195,1.0,1.0256,162.25,교통약자유동多 | 주말방문집중,950,0.073569,74.08,1336
다사716368,69.0,1,0,1,0.0,0,5.47,44.62,0.3366,3.1703,1.4843,4.6546,0.6172,37.62,11.1062,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3366,2.0,0.627,1.1111,1.0,1.0586,136.03,주말방문집중,1123,0.073178,74.05,1337
다바500971,69.0,1,0,1,0.0,0,0.08,4.93,0.2593,0.7273,0.1995,0.9268,0.84,39.14,2.0753,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2593,2.0,0.6523,1.0208,1.0,1.17,135.39,주말방문집중,1130,0.073098,74.04,1338
다사704463,69.0,1,0,1,0.0,0,6.91,55.71,0.2951,0.5417,1.8059,2.3476,0.3806,36.84,36.668,4,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | bus_stop_cnt(없음),미분류,1.2951,1.6667,0.614,1.3667,1.0,1.0,124.98,일반,1205,0.073041,74.04,1339
다사643120,69.0,3,0,1,0.0,0,371.67,435.52,0.2435,14.672,24.3792,39.0512,0.6095,39.44,18.3068,2,child_zone_cnt(없음) | speedbump_cnt(없음),보행자전용도로,1.2435,1.3333,0.6573,1.1831,1.309,1.0548,122.83,주말방문집중 | 통행피크위험,1217,0.072431,74.0,1340
다사417167,69.0,1,0,1,0.0,0,0.29,3.35,0.3644,0.046,0.452,0.498,0.2192,74.21,0.0004,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3644,2.0,1.2368,1.0,1.0,1.0,232.87,교통약자유동多 | 고속도로위험,563,0.071958,73.97,1341
다사648473,69.0,1,0,1,0.0,0,16.02,85.52,0.2974,0.6207,4.323,4.9437,0.5129,55.36,0.1987,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.2974,2.0,0.9227,1.002,1.0,1.0064,166.59,일반,930,0.071861,73.96,1342
다사740518,69.0,1,0,1,0.0,0,1.24,7.05,0.3766,0.1434,0.8902,1.0336,0.2771,60.36,25.6436,3,crosswalk_cnt(없음) | child_zone_cnt(없음) | bus_stop_cnt(없음),미분류,1.3766,1.5,1.006,1.2564,1.0,1.0,180.08,교통약자유동多 | 고속도로위험,849,0.071739,73.95,1343
다사402051,69.0,1,0,1,0.0,0,0.3,18.27,0.3096,1.4593,0.5939,2.0532,0.7355,36.22,6.1052,6,crosswalk_cnt(없음) | child_zone_cnt(없음) | speedbump_cnt(없음) | cctv_cnt(없음) | cctv_cam_cnt(없음) | bus_stop_cnt(없음),미분류,1.3096,2.0,0.6037,1.0611,1.0,1.1178,129.41,주말방문집중,1169,0.07176,73.95,1344
