gid,sigungu,pop_0to12
다사679436,송파구,27
다사684444,송파구,21
다사683440,송파구,20
다사684438,송파구,23
다사684433,송파구,21
다사686442,송파구,18
다사686443,송파구,18
다사684443,송파구,14
다사685443,송파구,14
다사683441,송파구,18
다사682444,송파구,17
다사683444,송파구,13
다사685437,송파구,16
다사684440,송파구,12
다사684445,송파구,12
다사685440,송파구,12
다사685444,송파구,15
다사682438,송파구,9
다사683443,송파구,10
다사682440,송파구,10
다사684439,송파구,10
다사682439,송파구,6
다사682442,송파구,6
다사682443,송파구,6
다사682445,송파구,8
다사683439,송파구,8
다사683442,송파구,6
다사684442,송파구,6
다사685439,송파구,6
다사685441,송파구,6
다사686441,송파구,8
다사684436,송파구,2
다사685438,송파구,5
다사686440,송파구,5
다사686444,송파구,2
다사686439,송파구,0
다사688441,송파구,201
다사686433,송파구,134
다사686435,송파구,122
다사688440,송파구,110
다사691438,송파구,101
다사689440,송파구,85
다사687440,송파구,68
다사685433,송파구,65
다사690439,송파구,69
다사689439,송파구,59
다사688442,송파구,58
다사685435,송파구,58
다사686434,송파구,44
다사690438,송파구,52
다사687435,송파구,33
다사687434,송파구,26
다사689438,송파구,28
다사689441,송파구,22
다사691440,송파구,20
다사688436,송파구,19
다사690436,송파구,15
다사686437,송파구,18
다사689437,송파구,17
다사687439,송파구,16
다사689436,송파구,16
다사690437,송파구,12
다사687436,송파구,12
다사687437,송파구,15
다사688435,송파구,12
다사688437,송파구,12
다사688439,송파구,12
다사690440,송파구,15
다사691439,송파구,15
다사692439,송파구,12
다사686436,송파구,10
다사685434,송파구,13
다사687432,송파구,10
다사688434,송파구,10
다사689435,송파구,10
다사688443,송파구,3
다사689433,송파구,6
다사689442,송파구,6
다사690441,송파구,6
다사687433,송파구,2
다사687438,송파구,2
다사688433,송파구,2
다사688438,송파구,5
다사690435,송파구,5
다사692437,송파구,5
다사692438,송파구,2
다사686438,송파구,0
다사698440,송파구,44
다사693439,송파구,53
다사698445,송파구,31
다사697441,송파구,33
다사698442,송파구,29
다사699444,송파구,25
다사698444,송파구,32
다사694443,송파구,26
다사693442,송파구,23
다사695438,송파구,26
다사698443,송파구,22
다사692442,송파구,25
다사695437,송파구,20
다사693438,송파구,22
다사695442,송파구,22
다사691441,송파구,14
다사695441,송파구,17
다사696438,송파구,12
다사697444,송파구,14
다사694437,송파구,12
다사695439,송파구,15
다사696436,송파구,12
다사694441,송파구,11
다사697438,송파구,10
다사693441,송파구,10
다사694438,송파구,10
다사694439,송파구,10
다사694440,송파구,10
다사694442,송파구,10
다사695440,송파구,10
다사696440,송파구,13
다사697437,송파구,10
다사697439,송파구,10
다사697445,송파구,5
다사698439,송파구,10
다사698441,송파구,8
다사691442,송파구,8
다사692440,송파구,8
다사692441,송파구,8
다사693440,송파구,6
다사695436,송파구,6
다사695443,송파구,6
다사696437,송파구,6
다사696441,송파구,6
다사697440,송파구,6
다사696439,송파구,6
다사690442,송파구,2
다사696435,송파구,5
다사692446,송파구,54
다사693444,송파구,30
다사687446,송파구,29
다사691445,송파구,30
다사694444,송파구,22
다사686445,송파구,29
다사689446,송파구,22
다사683447,송파구,19
다사685447,송파구,19
다사685446,송파구,23
다사686447,송파구,16
다사688447,송파구,16
다사692444,송파구,13
다사683446,송파구,16
다사685449,송파구,12
다사690445,송파구,16
다사688444,송파구,12
다사690446,송파구,12
다사692443,송파구,15
다사689444,송파구,10
다사692445,송파구,9
다사684447,송파구,10
다사685448,송파구,10
다사686446,송파구,10
다사687447,송파구,10
다사688446,송파구,8
다사689443,송파구,10
다사690444,송파구,8
다사690447,송파구,10
다사691444,송파구,8
다사693443,송파구,10
다사693446,송파구,10
다사694445,송파구,10
다사686448,송파구,4
다사684446,송파구,6
다사684448,송파구,8
다사685445,송파구,6
다사687445,송파구,8
다사688445,송파구,6
다사689445,송파구,6
다사689447,송파구,6
다사690443,송파구,8
다사691443,송파구,6
다사693447,송파구,6
다사694446,송파구,6
다사694447,송파구,6
다사687444,송파구,2
다사688448,송파구,2
다사691446,송파구,2
다사692447,송파구,5
다사693445,송파구,5
다사695444,송파구,2
다사671431,송파구,72
다사672434,송파구,54
다사668428,송파구,48
다사670434,송파구,42
다사672436,송파구,39
다사671432,송파구,39
다사673434,송파구,39
다사670431,송파구,41
다사672435,송파구,39
다사668426,송파구,37
다사669432,송파구,36
다사673435,송파구,34
다사668427,송파구,28
다사674435,송파구,31
다사675434,송파구,36
다사670430,송파구,28
다사671435,송파구,31
다사669428,송파구,30
다사673433,송파구,25
다사669434,송파구,21
다사670432,송파구,24
다사669430,송파구,23
다사668433,송파구,25
다사669433,송파구,23
다사670435,송파구,23
다사672437,송파구,19
다사667429,송파구,18
다사669431,송파구,21
다사670433,송파구,22
다사668432,송파구,14
다사673436,송파구,14
다사667431,송파구,17
다사668429,송파구,17
다사668434,송파구,13
다사667432,송파구,15
다사669435,송파구,12
다사666431,송파구,12
다사666432,송파구,15
다사669427,송파구,15
다사671430,송파구,12
다사671436,송파구,12
다사673431,송파구,15
다사674434,송파구,15
다사666430,송파구,10
다사666433,송파구,8
다사667433,송파구,8
다사669429,송파구,10
다사667426,송파구,11
다사667430,송파구,8
다사668431,송파구,6
다사667428,송파구,5
다사671434,송파구,2
다사672431,송파구,5
다사672432,송파구,0
다사667424,송파구,141
다사667423,송파구,101
다사663433,송파구,80
다사663434,송파구,67
다사666424,송파구,61
다사656432,송파구,58
다사660431,송파구,50
다사662435,송파구,40
다사657432,송파구,38
다사658433,송파구,45
다사661432,송파구,43
다사659431,송파구,37
다사661433,송파구,38
다사657430,송파구,34
다사662432,송파구,34
다사658431,송파구,29
다사662433,송파구,34
다사667422,송파구,35
다사663435,송파구,27
다사666423,송파구,25
다사656433,송파구,24
다사657434,송파구,22
다사659432,송파구,23
다사657431,송파구,23
다사668423,송파구,24
다사658434,송파구,16
다사666425,송파구,24
다사668425,송파구,22
다사657433,송파구,17
다사660432,송파구,17
다사661435,송파구,14
다사662434,송파구,16
다사659434,송파구,13
다사660433,송파구,18
다사661434,송파구,13
다사656431,송파구,12
다사660435,송파구,16
다사665423,송파구,16
다사659433,송파구,12
다사660434,송파구,15
다사658432,송파구,11
다사659427,송파구,8
다사663423,송파구,6
다사665424,송파구,8
다사669412,송파구,6
다사663417,송파구,5
다사664430,송파구,2
다사665427,송파구,5
다사666426,송파구,5
다사669423,송파구,2
다사659429,송파구,0
다사665426,송파구,0
다사667425,송파구,0
다사666455,송파구,109
다사667455,송파구,83
다사664457,송파구,47
다사663457,송파구,44
다사666454,송파구,47
다사665457,송파구,47
다사666452,송파구,45
다사667453,송파구,42
다사666458,송파구,31
다사667459,송파구,38
다사667458,송파구,34
다사662458,송파구,31
다사661456,송파구,30
다사662453,송파구,27
다사663458,송파구,27
다사662455,송파구,28
다사664458,송파구,27
다사664452,송파구,27
다사663456,송파구,24
다사664459,송파구,21
다사669454,송파구,28
다사662456,송파구,24
다사666457,송파구,20
다사668455,송파구,21
다사663459,송파구,20
다사663460,송파구,18
다사665459,송파구,20
다사667457,송파구,19
다사666459,송파구,18
다사665454,송파구,15
다사668452,송파구,19
다사665460,송파구,17
다사670456,송파구,14
다사664456,송파구,14
다사668454,송파구,14
다사663455,송파구,14
다사664453,송파구,12
다사665452,송파구,12
다사667454,송파구,15
다사668457,송파구,12
다사668458,송파구,15
다사661455,송파구,11
다사666451,송파구,12
다사670457,송파구,10
다사664461,송파구,10
다사665453,송파구,10
다사665458,송파구,8
다사666456,송파구,10
다사667460,송파구,10
다사669458,송파구,10
다사670458,송파구,10
다사663453,송파구,6
다사663454,송파구,6
다사666453,송파구,6
다사666460,송파구,6
다사668456,송파구,6
다사668459,송파구,6
다사669456,송파구,6
다사662457,송파구,5
다사665456,송파구,2
다사667456,송파구,2
다사669457,송파구,2
다사669459,송파구,5
다사671458,송파구,5
다사661454,송파구,0
다사664460,송파구,0
다사662461,송파구,41
다사660460,송파구,43
다사660459,송파구,36
다사662459,송파구,37
다사663461,송파구,30
다사661460,송파구,32
다사662460,송파구,33
다사657460,송파구,32
다사661459,송파구,29
다사654458,송파구,30
다사659457,송파구,26
다사660461,송파구,27
다사660457,송파구,22
다사655459,송파구,20
다사660456,송파구,22
다사660458,송파구,23
다사661458,송파구,22
다사659459,송파구,23
다사663462,송파구,18
다사655463,송파구,19
다사656461,송파구,15
다사658457,송파구,16
다사661461,송파구,12
다사661462,송파구,15
다사656459,송파구,12
다사657459,송파구,15
다사659455,송파구,15
다사659456,송파구,15
다사656464,송파구,10
다사657456,송파구,13
다사657462,송파구,13
다사659461,송파구,10
다사659462,송파구,13
다사661457,송파구,10
다사657464,송파구,12
다사655458,송파구,6
다사655460,송파구,8
다사655461,송파구,6
다사656458,송파구,6
다사657458,송파구,8
다사657461,송파구,6
다사657463,송파구,8
다사658458,송파구,6
다사658459,송파구,6
다사658460,송파구,6
다사658463,송파구,8
다사659458,송파구,6
다사659460,송파구,6
다사659463,송파구,8
다사660454,송파구,6
다사660455,송파구,6
다사660462,송파구,8
다사662462,송파구,8
다사654459,송파구,5
다사654462,송파구,5
다사654463,송파구,5
다사655462,송파구,5
다사656457,송파구,5
다사656460,송파구,5
다사656463,송파구,5
다사658461,송파구,5
다사661463,송파구,5
다사653462,송파구,0
다사653463,송파구,0
다사654460,송파구,0
다사656462,송파구,0
다사658456,송파구,0
다사658464,송파구,0
다사639454,송파구,70
다사640454,송파구,61
다사640446,송파구,34
다사639445,송파구,32
다사640444,송파구,35
다사637446,송파구,29
다사640445,송파구,32
다사643453,송파구,33
다사636446,송파구,35
다사641451,송파구,30
다사635447,송파구,33
다사641445,송파구,30
다사638448,송파구,29
다사642447,송파구,28
다사637447,송파구,22
다사635450,송파구,26
다사639452,송파구,26
다사641446,송파구,21
다사641447,송파구,28
다사642445,송파구,21
다사635448,송파구,24
다사641450,송파구,23
다사636447,송파구,24
다사638447,송파구,21
다사640451,송파구,20
다사642446,송파구,26
다사636448,송파구,21
다사637448,송파구,19
다사639446,송파구,19
다사640452,송파구,16
다사636449,송파구,18
다사638451,송파구,19
다사642451,송파구,15
다사635446,송파구,22
다사640447,송파구,18
다사642450,송파구,22
다사642453,송파구,18
다사635449,송파구,18
다사641452,송파구,17
다사640450,송파구,17
다사641444,송파구,19
다사638446,송파구,19
다사634449,송파구,16
다사637449,송파구,13
다사639450,송파구,16
다사639451,송파구,16
다사635451,송파구,15
다사633448,송파구,15
다사634447,송파구,16
다사638445,송파구,16
다사641449,송파구,16
다사643452,송파구,16
다사637451,송파구,15
다사638452,송파구,15
다사639453,송파구,15
다사640453,송파구,15
다사642449,송파구,12
다사637445,송파구,9
다사640449,송파구,10
다사634448,송파구,10
다사636452,송파구,13
다사638449,송파구,10
