v_link_id,all_mean,all_min,all_max,all_std,pscr_mean,bus_mean,fgcr_mean,ts_all_mean,ts_all_min,ts_all_max,outlier_flag
57265531002,888.58,135.0,1708.0,423.21,796.46,17.25,75.0,19,2,7,False
57265531401,1083.71,172.0,1767.0,526.39,911.67,78.12,93.83,19,2,7,True
57265531402,1192.12,243.0,1624.0,467.52,1000.46,87.38,104.17,20,2,6,True
57265531601,275.12,61.0,406.0,113.61,224.42,11.0,39.54,20,2,8,False
57265532001,676.21,118.0,1394.0,311.79,595.92,19.54,60.67,13,2,7,False
57265532002,681.79,99.0,1080.0,308.67,599.25,16.0,66.29,21,2,6,False
57265532601,398.58,87.0,746.0,188.73,330.17,11.33,57.25,20,1,7,False
57265534001,293.64,2.0,942.0,274.39,252.57,3.36,38.0,8,0,9,False
57265534002,156.78,12.0,537.0,171.44,144.78,1.44,10.22,9,8,10,False
57265534201,186.1,5.0,1194.0,396.12,183.0,0.6,2.6,8,6,14,False
57265534202,56.8,3.0,442.0,135.4,55.3,0.6,0.9,9,0,7,False
57265534601,285.86,20.0,966.0,243.87,256.29,3.67,25.95,7,10,13,False
57265534602,246.05,13.0,889.0,208.25,212.19,3.48,30.19,9,23,6,False
57265535801,218.09,12.0,416.0,103.45,185.77,3.23,29.14,14,2,0,False
57265535802,212.96,1.0,416.0,112.73,181.3,3.0,28.57,15,1,0,False
57265536001,211.38,52.0,476.0,98.68,180.12,2.58,28.79,16,2,8,False
57265536002,256.29,7.0,588.0,155.65,228.21,3.25,24.75,11,2,4,False
57265536201,194.92,5.0,339.0,84.63,164.88,2.88,27.25,10,2,17,False
57265536202,226.13,1.0,804.0,171.14,197.17,2.65,26.35,18,0,19,False
57265537401,198.58,49.0,456.0,97.1,171.96,3.58,23.08,9,1,5,False
57265537402,235.04,51.0,561.0,123.46,207.21,3.5,24.25,15,2,5,False
57265539201,1200.88,191.0,2718.0,694.08,996.92,24.92,178.96,13,2,7,True
57265539202,841.42,100.0,1675.0,489.16,683.5,20.88,137.08,19,2,18,False
57265539401,791.17,105.0,1499.0,445.06,636.75,19.46,134.92,5,1,8,False
57265539402,987.92,181.0,1946.0,535.93,804.96,21.92,161.17,6,2,7,True
57265539601,732.38,85.0,1767.0,495.36,622.0,20.33,90.12,13,2,8,False
57265539602,837.62,113.0,1699.0,479.99,673.58,21.12,142.83,19,2,18,False
57265540201,518.29,1.0,1220.0,298.39,470.25,2.33,45.75,9,3,13,False
57265540801,265.58,2.0,570.0,173.67,222.12,3.33,40.12,17,3,16,False
57265540802,296.12,2.0,529.0,165.34,258.67,3.96,33.33,23,1,11,False
57265541001,267.57,12.0,604.0,159.04,236.04,3.22,28.17,5,2,6,False
57265541002,209.65,6.0,903.0,225.39,194.65,2.55,12.55,5,6,11,False
57265541201,245.96,0.0,492.0,145.34,218.0,2.88,24.83,5,2,17,False
57265541202,237.38,66.0,520.0,132.68,207.83,4.12,25.42,7,0,12,False
57265541401,215.57,40.0,440.0,95.06,186.04,3.17,26.04,19,1,15,False
57265541402,281.62,6.0,595.0,188.59,253.08,3.46,25.08,22,3,6,False
57265542401,325.12,4.0,770.0,172.05,290.62,2.75,31.62,16,1,5,False
57265542402,342.33,139.0,1028.0,183.73,303.92,3.29,35.0,1,23,5,False
57265545001,219.71,59.0,695.0,138.31,193.5,3.25,23.04,20,1,5,False
57265545002,245.21,63.0,405.0,96.4,212.67,4.96,27.71,21,3,8,False
57265546001,529.9,21.0,1703.0,360.26,480.76,4.67,44.52,8,23,5,False
57265546002,696.46,5.0,1680.0,513.9,653.54,6.88,35.96,10,1,15,False
57265546201,331.29,80.0,559.0,164.68,277.96,11.83,41.62,9,2,10,False
57265546202,347.42,82.0,602.0,165.17,293.38,11.58,42.38,12,0,5,False
57265547001,341.05,6.0,652.0,200.3,307.91,3.0,30.23,6,2,11,False
57265547002,263.12,7.0,603.0,165.84,234.12,2.79,26.12,6,3,12,False
57265547201,97.21,3.0,688.0,188.51,91.74,1.21,4.26,15,5,14,False
57265547202,234.77,4.0,809.0,281.16,226.69,1.92,5.92,6,5,15,False
57265547401,198.95,2.0,1262.0,349.67,185.25,2.05,11.7,20,0,6,False
57265547402,143.57,2.0,1020.0,247.35,132.76,1.57,9.19,22,0,11,False
57265547601,294.08,29.0,591.0,179.39,263.71,2.75,27.62,4,2,5,False
57265547602,184.71,65.0,343.0,78.69,156.46,5.62,22.62,2,3,8,False
57265548201,290.88,67.0,574.0,145.69,260.17,2.46,28.38,18,3,4,False
57265548202,191.88,64.0,387.0,81.08,164.96,3.17,23.79,11,0,6,False
57265548401,262.67,1.0,564.0,176.13,229.42,3.5,29.83,15,3,8,False
57265548402,253.27,2.0,517.0,148.51,219.27,4.18,29.91,4,1,17,False
57265548601,374.17,7.0,1245.0,268.41,316.96,3.79,53.42,19,3,13,False
57265548801,339.42,4.0,794.0,187.48,310.08,3.88,25.46,12,3,4,False
57265548802,326.08,7.0,654.0,182.01,289.92,3.83,32.25,9,2,6,False
57265552801,278.96,48.0,476.0,103.63,240.71,4.21,34.0,4,23,5,False
57265552802,239.67,13.0,594.0,121.34,208.67,4.67,26.33,18,2,4,False
57265553001,325.33,16.0,619.0,159.45,287.0,4.33,34.12,9,2,5,False
57265553002,321.92,59.0,666.0,146.28,280.5,4.33,37.21,18,23,7,False
57265553201,679.67,150.0,1185.0,311.43,595.92,16.5,67.25,15,2,6,False
57265553202,602.08,96.0,1040.0,302.59,522.12,16.04,63.92,19,1,7,False
57265553601,773.46,128.0,1648.0,392.17,678.79,16.38,78.33,5,2,7,False
57265553602,648.83,101.0,1008.0,297.9,567.54,17.96,63.17,21,1,7,False
57265554001,608.54,71.0,973.0,263.95,532.75,19.12,56.58,21,2,11,False
57265554002,656.54,98.0,1086.0,318.16,578.33,16.08,62.12,20,2,7,False
57265554601,621.92,96.0,1008.0,295.69,542.46,15.71,64.0,5,2,8,False
57265554602,794.17,108.0,1637.0,397.15,699.21,17.62,77.33,5,2,7,False
57265554801,829.04,136.0,1804.0,423.16,732.12,17.38,79.21,19,2,7,False
57265554802,660.79,96.0,1112.0,314.12,578.08,16.38,66.17,20,2,6,False
57265555201,658.29,97.0,1103.0,303.54,575.83,15.79,66.79,20,2,6,False
57265555202,846.12,140.0,1802.0,441.3,751.12,16.92,78.25,19,2,7,False
57265555601,826.25,125.0,1779.0,443.22,733.75,16.21,76.29,19,1,7,False
57265555602,650.04,96.0,1093.0,293.95,571.58,14.29,64.33,5,2,6,False
57265555801,821.5,137.0,1788.0,435.51,727.04,16.46,77.88,19,2,7,False
57265555802,656.0,94.0,1076.0,306.25,572.67,15.71,67.88,20,2,6,False
57265556001,594.25,99.0,932.0,269.85,516.33,15.12,62.83,20,2,6,False
57265556002,659.12,109.0,1391.0,326.22,573.04,18.08,67.79,20,2,7,False
57265556201,661.17,110.0,1363.0,320.33,575.54,17.62,67.88,13,2,7,False
57265556202,596.12,100.0,935.0,271.63,519.38,15.67,60.92,20,2,6,False
57265556401,791.75,136.0,1312.0,387.18,698.08,16.08,77.75,20,0,16,False
57265556402,660.29,96.0,1132.0,303.18,578.54,16.04,65.71,20,2,6,False
57265557201,645.12,97.0,1056.0,292.64,564.25,14.29,66.33,5,2,6,False
57265557202,872.54,142.0,1720.0,439.09,779.92,16.46,76.25,19,2,7,False
57265557601,176.0,44.0,421.0,81.98,140.42,6.0,29.58,23,2,5,False
57265558001,579.96,77.0,993.0,282.3,501.96,17.75,60.58,21,2,11,False
57265558002,687.12,98.0,1224.0,334.83,607.96,16.38,62.96,11,2,6,False
57265558201,506.92,76.0,892.0,244.18,421.42,23.75,61.62,5,2,18,False
57265558202,525.21,84.0,937.0,268.02,447.42,21.92,55.79,13,2,7,False
57265559001,317.33,102.0,791.0,143.38,257.54,4.92,54.62,9,21,5,False
57265559401,296.58,59.0,454.0,92.16,225.17,20.25,51.38,19,2,7,False
57265559601,342.83,83.0,588.0,126.27,272.62,22.0,48.25,16,3,15,False
57265559801,322.75,86.0,565.0,114.12,253.38,22.25,47.17,9,3,15,False
57265560401,216.35,4.0,554.0,156.23,182.2,11.05,22.9,8,1,16,False
57265560402,164.2,3.0,653.0,162.58,139.25,4.7,20.25,12,2,16,False
57265561601,185.43,0.0,666.0,181.38,156.52,10.57,18.38,8,3,19,False
57265561602,195.63,1.0,660.0,198.49,168.0,7.84,19.84,14,1,16,False
57265561801,303.42,51.0,574.0,121.52,234.96,35.79,32.42,20,3,6,False
57265561802,361.04,92.0,653.0,150.85,298.17,33.42,29.67,17,2,13,False
57265562001,336.38,66.0,557.0,133.67,278.54,33.12,24.75,21,2,11,False
57265562002,290.67,46.0,421.0,105.24,225.96,35.42,29.29,18,3,11,False
57265563401,207.12,40.0,473.0,108.96,141.75,36.38,28.75,11,3,8,False
57265563402,222.21,65.0,457.0,103.71,156.71,37.25,28.25,17,3,7,False
57265566401,234.67,15.0,481.0,131.52,208.0,3.92,22.62,23,1,6,False
57265566402,247.21,35.0,498.0,136.13,213.12,3.46,30.58,17,2,13,False
57265570801,230.54,2.0,525.0,156.05,199.25,3.5,27.79,0,3,9,False
57265570802,210.62,9.0,466.0,115.48,187.12,4.0,19.46,4,2,5,False
57265577001,271.58,56.0,483.0,133.29,239.71,2.71,28.88,5,3,18,False
57265577002,247.17,9.0,513.0,143.31,218.08,4.5,24.71,7,2,10,False
57265577401,360.25,64.0,571.0,118.85,310.67,11.42,38.17,12,3,6,False
57265577402,387.12,87.0,730.0,138.28,318.29,12.5,56.33,17,2,6,False
57265577801,392.04,87.0,720.0,134.99,326.83,14.5,50.62,17,2,6,False
57265577802,338.42,71.0,652.0,114.44,292.08,12.83,33.62,15,3,6,False
57265578001,358.71,64.0,597.0,123.85,308.25,11.5,39.04,16,3,6,False
57265578002,379.88,86.0,725.0,129.35,313.12,12.83,53.79,17,2,6,False
57265579601,287.25,84.0,582.0,115.36,240.67,4.83,41.88,14,1,6,False
57265579801,257.29,74.0,446.0,113.72,206.42,4.79,46.04,9,2,5,False
57265580201,356.67,82.0,638.0,175.12,300.12,12.04,44.54,9,2,10,False
57265580202,335.42,83.0,605.0,164.41,281.08,11.5,42.75,10,0,5,False
57265580401,337.25,77.0,584.0,168.49,288.5,11.25,37.62,20,1,18,False
57265580402,320.96,65.0,563.0,160.35,269.67,11.42,39.88,20,1,7,False
57265580601,199.04,1.0,332.0,101.52,167.17,3.17,28.74,21,2,20,False
57265580602,212.3,1.0,550.0,123.43,186.35,2.13,23.83,5,2,12,False
57265580801,221.25,64.0,412.0,92.77,191.04,4.54,25.71,20,1,7,False
57265580802,234.12,60.0,421.0,106.56,205.58,5.25,23.17,3,2,7,False
57265581001,183.67,60.0,401.0,94.66,159.0,4.46,20.33,10,2,7,False
57265581002,214.54,64.0,367.0,81.92,183.54,4.92,26.08,11,2,22,False
57265581401,213.17,52.0,534.0,139.6,182.17,3.12,27.83,10,1,16,False
57265581402,175.83,59.0,394.0,96.86,149.71,2.96,23.04,4,1,6,False
57265581601,556.88,95.0,1070.0,304.99,465.0,19.83,71.88,19,1,7,False
57265581602,623.88,88.0,1042.0,328.4,534.75,19.62,69.33,19,1,7,False
57265581801,639.96,89.0,1084.0,325.28,547.0,20.25,72.71,19,0,7,False
57265581802,566.62,96.0,1142.0,313.03,474.88,20.04,71.62,12,1,7,False
57265582001,299.32,10.0,617.0,187.81,263.59,3.59,32.05,4,1,23,False
57265582002,272.22,11.0,1010.0,212.7,222.74,5.13,44.3,12,1,6,False
57265582201,223.67,5.0,588.0,137.56,192.67,3.17,27.92,18,2,5,False
57265582202,276.33,6.0,552.0,159.78,245.96,2.88,27.54,6,1,16,False
57265582401,291.57,7.0,734.0,192.55,261.3,3.48,26.65,22,2,5,False
57265582402,303.27,2.0,944.0,220.35,275.45,3.14,24.73,23,0,15,False
57265588001,403.42,68.0,661.0,199.74,309.46,33.42,60.29,13,1,16,False
57265588002,482.08,80.0,763.0,226.36,370.79,34.0,77.29,19,1,14,False
57265588201,461.79,93.0,774.0,222.2,352.29,33.88,75.58,19,1,8,False
57265588202,416.46,63.0,675.0,211.65,323.88,33.75,58.67,19,0,5,False
57265588801,189.08,45.0,396.0,88.82,141.25,3.79,44.08,15,1,6,False
57265589001,275.96,56.0,631.0,157.68,209.62,12.29,54.25,14,2,11,False
57265589401,212.62,51.0,562.0,128.22,178.42,3.5,30.58,9,1,17,False
57265589402,162.71,63.0,425.0,92.84,122.62,3.96,36.17,14,1,7,False
57265589801,247.65,1.0,636.0,190.02,210.61,7.78,29.04,9,0,17,False
57265589802,385.79,13.0,1463.0,387.74,350.21,6.54,29.17,20,0,8,False
57265590001,255.17,17.0,486.0,144.61,227.79,2.88,24.33,19,4,5,False
57265590002,286.21,83.0,453.0,114.98,249.83,4.54,31.54,10,1,6,False
57265590401,468.48,13.0,825.0,255.02,413.57,2.17,52.83,12,4,8,False
57265590601,330.12,1.0,674.0,208.49,282.88,2.92,44.46,13,4,16,False
57265590602,466.14,2.0,1541.0,405.69,433.14,2.27,30.82,9,1,16,False
57265590801,457.12,5.0,873.0,227.42,411.79,4.29,41.21,9,3,10,False
57265590802,505.62,4.0,1492.0,366.21,454.21,4.04,47.42,7,4,6,False
57265591001,377.61,46.0,748.0,177.9,334.39,4.65,38.43,11,3,14,False
57265591002,336.21,13.0,715.0,183.75,301.67,3.88,30.33,12,4,18,False
57265591201,346.35,1.0,1118.0,345.54,315.09,3.17,28.17,5,1,19,False
57265591202,358.25,2.0,685.0,174.36,305.04,5.12,48.17,9,2,16,False
57265603801,339.73,13.0,1163.0,263.62,312.14,2.27,25.32,16,3,11,False
57265603802,297.58,11.0,1152.0,240.2,267.92,2.83,26.88,8,0,11,False
57265604201,570.0,551.0,589.0,26.87,504.5,2.5,63.0,8,9,8,False
57265604601,230.0,37.0,436.0,107.34,184.04,6.04,39.88,15,2,6,False
57265604602,246.58,82.0,419.0,105.36,199.67,6.5,40.17,12,0,4,False
57265605001,260.08,51.0,543.0,128.34,209.62,18.04,32.33,11,1,6,False
57265605002,243.12,55.0,528.0,143.85,204.38,11.33,27.38,17,2,7,False
57265605201,278.33,52.0,650.0,158.19,237.62,12.25,28.62,18,2,8,False
57265605202,268.88,52.0,620.0,139.78,218.46,18.08,32.25,19,1,6,False
57265606201,295.26,59.0,444.0,141.88,255.26,3.65,36.39,19,1,14,False
57265606401,221.04,64.0,412.0,102.99,172.5,17.08,31.46,15,2,7,False
57265606402,225.46,62.0,437.0,97.8,177.33,16.08,32.08,15,2,5,False
57265606601,254.0,65.0,378.0,91.67,184.04,16.04,53.83,6,2,19,False
57265606602,250.17,63.0,412.0,120.58,185.58,18.0,46.33,18,2,7,False
57265606801,286.08,52.0,602.0,136.54,245.25,12.5,28.42,20,1,5,False
57265606802,262.33,42.0,841.0,176.17,213.42,18.54,30.29,11,2,5,False
57265607001,264.75,48.0,611.0,142.73,226.71,12.33,25.62,16,1,5,False
57265607002,214.04,43.0,444.0,110.26,175.58,18.25,20.29,18,2,7,False
57265607201,542.08,94.0,852.0,236.03,462.75,16.79,62.67,22,2,8,False
57265608001,201.67,66.0,474.0,108.06,161.96,13.25,26.33,21,2,6,False
57265608201,724.38,99.0,1262.0,357.11,624.38,28.88,71.25,12,1,7,False
57265608202,738.46,104.0,1490.0,409.38,649.12,23.38,65.75,19,1,7,False
57265608601,203.75,53.0,449.0,100.14,146.83,12.17,44.67,4,2,6,False
57265608801,612.67,81.0,1196.0,341.3,528.25,14.5,69.96,19,1,7,False
57265608802,314.08,75.0,623.0,165.44,265.12,15.46,33.54,20,0,17,False
57265609001,364.88,58.0,860.0,204.32,287.96,14.88,62.17,14,1,5,False
57265609002,645.21,96.0,1207.0,346.13,547.71,19.38,78.04,5,2,7,False
57265609201,252.17,71.0,376.0,101.27,215.62,7.83,28.67,12,1,18,False
57265609202,327.25,85.0,503.0,119.48,278.46,12.88,35.88,11,1,7,False
57265609601,268.42,54.0,610.0,156.36,216.62,4.33,47.33,14,2,6,False
57265609602,231.12,59.0,553.0,133.47,196.38,3.38,31.33,12,1,7,False
57265610001,204.92,74.0,570.0,129.43,168.12,12.71,24.04,15,2,6,False
57265610002,238.33,63.0,481.0,116.68,200.67,12.08,25.5,21,3,6,False
57265610401,721.21,114.0,1297.0,341.48,621.46,26.83,73.04,22,2,16,False
57265610402,754.79,143.0,1381.0,409.67,656.5,26.25,72.25,19,4,7,False
57265611601,602.79,66.0,1215.0,372.37,491.92,8.38,102.54,19,0,7,False
57265611602,542.71,69.0,1124.0,312.88,435.42,14.83,92.38,5,1,17,False
57265611801,526.58,69.0,1175.0,294.56,425.08,14.12,87.25,5,1,17,False
57265611802,581.33,66.0,1118.0,359.19,478.17,9.38,94.04,19,0,7,False
57265617401,335.12,97.0,498.0,121.23,268.83,15.21,51.0,22,2,18,False
57265617402,356.29,78.0,644.0,152.6,292.58,16.12,47.54,20,1,7,False
57265618201,301.08,46.0,461.0,113.06,233.96,31.33,35.71,12,2,8,False
57265618202,352.79,74.0,554.0,135.88,277.67,32.04,42.96,21,1,8,False
57265619801,497.58,138.0,758.0,200.27,423.25,21.79,52.5,6,3,17,False
57265619802,399.5,105.0,702.0,155.72,347.25,13.46,38.83,12,3,18,False
57265620801,422.71,112.0,729.0,186.98,347.17,21.17,54.29,12,3,17,False
57265620802,394.54,92.0,708.0,148.87,326.17,20.67,47.58,12,3,18,False
57265621201,421.75,94.0,738.0,187.58,346.46,20.0,55.33,13,3,18,False
57265621202,516.29,150.0,791.0,212.75,431.29,23.08,62.08,20,2,8,False
57265621401,486.33,124.0,795.0,193.85,409.62,22.75,53.96,20,3,18,False
57265621402,550.62,180.0,811.0,202.08,465.71,28.04,57.29,19,2,17,False
57265622001,614.17,142.0,1222.0,308.97,502.88,8.88,102.29,19,2,8,False
57265622002,561.79,133.0,926.0,252.41,470.58,9.67,81.46,21,2,17,False
57265626001,1151.79,479.0,1602.0,312.01,947.67,17.58,186.71,17,2,6,True
57265627001,196.96,7.0,842.0,167.3,166.79,3.0,27.17,16,2,5,False
57265627002,232.54,7.0,450.0,132.19,201.83,4.33,26.46,5,2,6,False
57265628801,203.08,15.0,534.0,138.37,174.42,4.21,24.67,18,2,7,False
57265628802,199.83,13.0,489.0,122.42,172.25,4.08,23.42,5,1,15,False
57265636801,641.71,119.0,1041.0,304.24,541.25,29.0,71.46,21,2,17,False
57265636802,744.04,79.0,1725.0,438.38,643.12,26.46,74.71,12,2,7,False
57265638001,2769.75,605.0,3848.0,1079.07,2372.38,48.08,349.25,22,3,17,True
57265638401,2506.17,881.0,3573.0,865.02,2110.5,46.71,348.92,8,3,14,True
57265638801,2823.25,589.0,3866.0,1087.85,2422.17,49.79,351.42,5,3,17,True
57265639201,2487.75,872.0,3564.0,851.44,2097.88,46.71,343.25,8,3,14,True
57265639601,2685.75,528.0,3656.0,1072.37,2284.08,49.33,352.38,21,3,7,True
57265640001,2529.75,875.0,3626.0,861.66,2133.38,47.46,349.04,10,3,14,True
57265689001,179.67,19.0,407.0,87.45,155.58,3.38,20.62,13,3,4,False
57265689002,239.04,16.0,487.0,129.5,212.38,3.96,22.75,18,2,7,False
57265693001,203.25,19.0,486.0,102.15,178.38,2.5,22.29,14,1,6,False
57265693002,202.46,11.0,538.0,124.32,178.54,2.96,20.92,17,2,7,False
57265705001,170.0,69.0,296.0,67.31,145.42,4.17,20.46,18,2,4,False
57265705002,241.58,65.0,423.0,108.95,210.21,5.04,26.21,14,1,6,False
57265716801,214.04,52.0,564.0,145.38,187.71,2.67,23.79,12,1,7,False
57265716802,188.54,29.0,376.0,102.09,161.54,2.54,24.46,10,2,5,False
57265755401,500.25,98.0,790.0,239.7,379.54,37.12,83.79,20,1,8,False
57265755402,477.42,78.0,828.0,235.06,366.96,37.0,73.42,10,1,7,False
57265760401,282.58,55.0,716.0,151.45,226.46,5.0,51.21,17,1,5,False
57265760402,262.29,28.0,632.0,131.54,221.17,2.46,38.71,17,3,7,False
57265765401,235.64,2.0,480.0,133.3,210.91,2.73,21.73,10,0,16,False
57265765402,271.33,31.0,591.0,147.76,239.38,3.76,28.29,17,1,16,False
57265765601,176.62,35.0,257.0,73.14,148.33,3.08,25.04,18,2,20,False
57265765602,202.75,7.0,394.0,94.18,170.83,3.62,28.38,7,3,15,False
57265765801,227.22,9.0,364.0,116.96,197.83,2.61,26.83,8,4,16,False
57265765802,240.26,2.0,462.0,139.23,212.13,2.65,25.52,8,4,13,False
57265782801,192.08,62.0,388.0,95.77,151.25,16.75,24.0,11,1,7,False
57265783601,206.79,46.0,419.0,102.59,167.12,15.08,24.62,20,1,6,False
57265790201,237.75,9.0,597.0,163.27,209.54,3.71,24.46,10,3,16,False
57265790202,246.29,82.0,501.0,97.56,212.46,5.5,28.42,13,1,5,False
57265813601,316.22,0.0,655.0,167.61,286.74,3.0,26.39,13,1,5,False
57265813602,246.78,0.0,522.0,146.03,219.61,2.57,24.74,7,1,16,False
57265832801,342.46,84.0,529.0,126.83,267.21,35.67,39.58,10,3,18,False
57265832802,338.5,77.0,592.0,132.25,266.67,35.96,35.92,22,3,7,False
57265839801,161.46,51.0,294.0,67.27,140.33,3.42,17.58,5,3,7,False
57265839802,199.04,8.0,419.0,103.95,174.12,3.17,21.96,21,3,4,False
57265851201,335.79,1.0,607.0,189.01,303.88,3.33,28.46,4,2,7,False
57265851202,376.38,18.0,812.0,232.83,337.79,3.04,35.54,19,3,7,False
57265869201,608.5,103.0,1090.0,310.34,484.5,38.0,85.96,19,2,7,False
57265869202,578.42,109.0,1103.0,280.58,447.96,38.42,92.25,20,1,8,False
57265871401,604.54,109.0,986.0,294.67,474.96,38.96,90.79,20,1,10,False
57265871402,650.88,98.0,1373.0,346.0,522.29,39.29,89.38,19,2,7,False
57265873801,635.58,81.0,1366.0,362.03,515.96,37.17,82.46,18,2,6,False
57265873802,675.46,104.0,1117.0,349.02,547.67,39.42,88.25,20,1,15,False
57265874801,612.5,77.0,1274.0,325.68,495.46,36.58,80.5,18,2,6,False
57265874802,580.04,109.0,947.0,249.81,453.17,38.71,88.25,6,1,8,False
57265913401,273.33,62.0,454.0,117.5,244.62,3.58,24.96,11,2,15,False
57265913402,286.17,66.0,579.0,148.33,253.25,2.88,30.21,13,1,7,False
57265923201,342.31,23.0,886.0,211.82,302.31,4.56,35.62,7,22,9,False
57265923202,274.75,19.0,680.0,154.58,234.31,4.31,36.19,14,22,8,False
57265923601,316.17,60.0,1038.0,188.09,282.09,3.87,30.26,12,3,5,False
57265923602,304.33,9.0,595.0,152.56,275.0,4.5,24.67,16,1,6,False
57265923801,263.79,28.0,610.0,177.35,223.79,4.54,35.17,17,3,16,False
57265924001,290.0,15.0,563.0,180.21,235.21,4.33,50.54,8,4,9,False
57265924401,235.83,22.0,554.0,147.53,207.5,2.58,25.79,5,3,4,False
57265924402,276.67,82.0,575.0,172.25,245.71,3.88,27.04,5,23,13,False
57265924601,598.04,76.0,948.0,252.48,504.71,24.25,69.08,5,2,16,False
57265924602,525.25,132.0,1189.0,264.1,445.46,23.25,56.58,11,1,7,False
57265925401,370.43,7.0,718.0,226.4,319.91,3.83,46.74,21,3,5,False
57265925801,527.92,110.0,900.0,230.07,429.92,25.42,72.67,12,2,17,False
57265925802,494.04,102.0,1070.0,254.32,418.79,22.21,52.88,5,2,7,False
57265932201,247.52,2.0,519.0,168.62,209.57,8.39,29.74,8,3,11,False
57265932202,177.78,9.0,427.0,105.83,151.61,6.0,20.35,15,3,7,False
57265932601,209.04,60.0,463.0,112.33,184.21,5.29,19.75,16,4,20,False
57265932602,175.92,20.0,474.0,95.37,151.75,5.79,18.38,12,2,6,False
57265935001,180.12,33.0,588.0,108.57,149.21,5.58,25.38,15,2,6,False
57265935002,201.75,29.0,368.0,95.73,175.04,5.79,20.92,21,2,23,False
57265939001,231.04,15.0,451.0,95.97,198.79,6.79,25.46,9,4,22,False
57265939002,225.92,77.0,432.0,101.6,196.33,9.04,20.58,16,0,22,False
57265946001,256.5,12.0,594.0,151.63,224.38,7.92,24.29,7,2,14,False
57265946002,304.5,13.0,586.0,200.91,261.96,8.58,33.92,10,2,17,False
57265946201,238.58,8.0,451.0,125.48,208.5,6.75,23.17,11,3,8,False
57265946202,232.0,9.0,495.0,110.41,202.21,8.25,21.58,18,2,6,False
57265948001,271.7,1.0,507.0,126.93,231.75,5.5,34.4,4,0,11,False
57265948002,203.05,8.0,532.0,146.11,169.19,4.52,29.43,4,0,17,False
57265948201,284.92,92.0,537.0,110.37,252.79,10.75,21.33,17,1,6,False
57265948202,283.71,67.0,428.0,115.91,242.04,9.58,31.83,20,2,17,False
57265957801,363.91,5.0,620.0,187.56,328.04,2.74,33.04,12,2,14,False
57265957802,350.65,5.0,700.0,187.75,315.87,2.61,32.13,15,2,20,False
57265958201,307.26,19.0,629.0,159.69,267.39,4.52,35.3,6,1,9,False
57265958202,297.61,11.0,623.0,161.94,260.35,3.78,33.57,17,3,14,False
57265958601,207.71,49.0,432.0,107.04,177.42,3.88,26.62,18,2,1,False
57265958602,188.5,64.0,376.0,89.81,161.79,4.21,22.62,9,23,7,False
57265959401,290.0,28.0,574.0,162.44,254.78,2.91,32.09,5,2,18,False
57265959402,322.08,0.0,532.0,153.88,293.33,2.96,25.92,4,3,17,False
57265965201,275.42,10.0,609.0,195.13,238.04,4.25,33.12,8,1,6,False
57265965202,289.64,18.0,986.0,225.01,250.41,4.68,34.45,17,0,12,False
57265965801,466.67,80.0,813.0,216.0,361.42,36.33,68.79,18,1,8,False
57265965802,531.21,92.0,874.0,253.19,425.25,37.79,68.12,20,1,18,False
57265980001,293.96,56.0,652.0,164.83,249.5,3.12,41.42,5,2,4,False
57265980201,302.25,55.0,726.0,201.06,257.83,4.5,40.0,7,23,16,False
57265983401,535.17,83.0,1023.0,331.17,447.62,11.67,75.79,12,2,7,False
57265983402,384.33,63.0,661.0,195.21,312.29,16.17,56.0,19,1,6,False
57265984001,221.04,1.0,732.0,162.02,190.38,3.75,26.88,16,2,6,False
57265984002,231.0,2.0,625.0,152.75,192.5,4.25,34.21,17,0,8,False
57265984201,367.88,43.0,957.0,254.81,289.17,15.21,63.42,5,23,7,False
57265984401,348.88,40.0,659.0,198.31,278.54,14.5,55.92,19,23,7,False
57265985001,505.17,65.0,1050.0,321.3,406.38,16.54,82.17,19,1,17,False
57265986001,512.79,84.0,1073.0,310.84,419.96,15.92,76.83,6,2,17,False
57265986201,399.92,56.0,1053.0,263.78,325.79,13.67,60.54,18,0,7,False
57265986202,514.71,79.0,957.0,323.29,411.25,17.79,85.92,19,1,17,False
57266005001,413.17,2.0,1165.0,276.33,360.78,3.22,49.17,21,1,5,False
