gid,m_20g_pop,w_20g_pop,m_30g_pop,w_30g_pop,m_40g_pop,w_40g_pop,m_50g_pop,w_50g_pop,m_60g_pop,w_60g_pop,m_70g_pop,w_70g_pop,m_80g_pop,w_80g_pop,m_90g_pop,w_90g_pop,m_100g_pop,w_100g_pop,outlier_flag
다사658471,38.0,36.0,28.0,35.0,75.0,98.0,52.0,58.0,38.0,48.0,35.0,25.0,10.0,14.0,0.0,0.0,0.0,0.0,True
다사658473,17.0,11.0,49.0,69.0,55.0,56.0,33.0,28.0,8.0,12.0,12.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,True
다사658478,42.0,34.0,14.0,33.0,68.0,75.0,61.0,54.0,51.0,57.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658479,27.0,31.0,21.0,36.0,37.0,42.0,24.0,36.0,36.0,32.0,22.0,23.0,9.0,12.0,0.0,0.0,0.0,0.0,False
다사658480,24.0,30.0,38.0,25.0,29.0,32.0,21.0,23.0,24.0,28.0,22.0,20.0,9.0,9.0,0.0,0.0,0.0,0.0,False
다사658481,0.0,0.0,13.0,14.0,7.0,6.0,0.0,6.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658482,6.0,8.0,15.0,8.0,7.0,9.0,0.0,13.0,15.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658483,23.0,29.0,27.0,27.0,22.0,28.0,33.0,39.0,44.0,39.0,21.0,25.0,7.0,10.0,0.0,7.0,0.0,0.0,False
다사658484,7.0,7.0,15.0,0.0,17.0,11.0,9.0,10.0,15.0,22.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사658485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659429,34.0,67.0,104.0,118.0,31.0,31.0,22.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사659431,16.0,10.0,21.0,12.0,24.0,27.0,22.0,19.0,16.0,20.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659432,21.0,26.0,21.0,28.0,16.0,30.0,24.0,28.0,39.0,41.0,34.0,38.0,11.0,17.0,0.0,0.0,0.0,0.0,False
다사659433,0.0,0.0,6.0,8.0,12.0,14.0,12.0,9.0,18.0,21.0,18.0,18.0,8.0,10.0,0.0,0.0,0.0,0.0,False
다사659434,24.0,25.0,27.0,20.0,21.0,30.0,25.0,34.0,60.0,67.0,37.0,37.0,27.0,20.0,0.0,0.0,0.0,0.0,True
다사659445,23.0,25.0,30.0,30.0,23.0,17.0,19.0,19.0,20.0,29.0,13.0,16.0,8.0,6.0,0.0,0.0,0.0,0.0,False
다사659446,11.0,17.0,13.0,23.0,10.0,12.0,14.0,12.0,8.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659447,0.0,0.0,11.0,9.0,7.0,7.0,10.0,6.0,8.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659448,24.0,23.0,58.0,44.0,35.0,34.0,25.0,21.0,31.0,54.0,24.0,26.0,9.0,18.0,0.0,0.0,0.0,0.0,False
다사659449,23.0,32.0,68.0,97.0,45.0,38.0,30.0,36.0,13.0,24.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사659450,13.0,25.0,32.0,30.0,22.0,23.0,18.0,29.0,26.0,31.0,11.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사659452,13.0,20.0,21.0,21.0,10.0,17.0,15.0,27.0,32.0,29.0,18.0,16.0,7.0,10.0,0.0,0.0,0.0,0.0,False
다사659453,14.0,19.0,19.0,25.0,11.0,15.0,14.0,25.0,31.0,30.0,11.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,False
다사659454,28.0,19.0,44.0,44.0,22.0,20.0,24.0,34.0,28.0,33.0,23.0,23.0,6.0,8.0,0.0,0.0,0.0,0.0,False
다사659455,10.0,12.0,16.0,17.0,19.0,10.0,9.0,17.0,22.0,19.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659456,23.0,27.0,50.0,48.0,26.0,24.0,19.0,37.0,20.0,35.0,12.0,16.0,6.0,9.0,0.0,0.0,0.0,0.0,False
다사659457,35.0,40.0,67.0,74.0,42.0,49.0,33.0,57.0,25.0,33.0,23.0,38.0,11.0,10.0,0.0,0.0,0.0,0.0,True
다사659458,18.0,25.0,29.0,40.0,27.0,12.0,24.0,18.0,23.0,29.0,14.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사659459,26.0,34.0,49.0,55.0,37.0,42.0,29.0,39.0,39.0,46.0,16.0,20.0,11.0,9.0,0.0,0.0,0.0,0.0,False
다사659460,8.0,15.0,17.0,17.0,0.0,10.0,11.0,12.0,13.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659461,7.0,13.0,17.0,24.0,17.0,16.0,10.0,11.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659462,7.0,6.0,31.0,45.0,17.0,34.0,13.0,20.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659463,42.0,163.0,116.0,255.0,34.0,73.0,11.0,14.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사659469,14.0,12.0,26.0,44.0,73.0,69.0,34.0,31.0,12.0,15.0,13.0,27.0,10.0,7.0,0.0,0.0,0.0,0.0,False
다사659470,16.0,6.0,15.0,26.0,39.0,44.0,24.0,26.0,13.0,19.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659471,15.0,13.0,18.0,26.0,33.0,34.0,27.0,23.0,18.0,19.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659473,0.0,0.0,32.0,36.0,21.0,18.0,8.0,8.0,8.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659474,44.0,46.0,48.0,75.0,75.0,66.0,48.0,75.0,49.0,48.0,32.0,23.0,0.0,12.0,0.0,0.0,0.0,0.0,True
다사659475,16.0,14.0,32.0,41.0,43.0,43.0,22.0,33.0,20.0,24.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659476,28.0,28.0,36.0,34.0,23.0,16.0,31.0,33.0,26.0,15.0,20.0,26.0,7.0,8.0,0.0,0.0,0.0,0.0,False
다사659477,7.0,8.0,9.0,0.0,10.0,11.0,9.0,7.0,9.0,19.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659479,44.0,33.0,31.0,40.0,32.0,41.0,35.0,50.0,48.0,41.0,32.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,False
다사659480,13.0,25.0,14.0,17.0,14.0,21.0,26.0,27.0,21.0,18.0,16.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,False
다사659481,16.0,23.0,13.0,18.0,31.0,28.0,29.0,28.0,21.0,22.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사659482,13.0,10.0,23.0,10.0,16.0,9.0,18.0,25.0,29.0,24.0,13.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,False
다사659483,21.0,34.0,41.0,46.0,58.0,66.0,49.0,51.0,40.0,48.0,30.0,28.0,10.0,13.0,0.0,0.0,0.0,0.0,False
다사659484,33.0,32.0,38.0,40.0,34.0,33.0,40.0,49.0,38.0,41.0,21.0,28.0,9.0,9.0,0.0,0.0,0.0,0.0,False
다사659486,67.0,60.0,75.0,81.0,70.0,79.0,87.0,103.0,96.0,114.0,69.0,54.0,14.0,26.0,0.0,6.0,0.0,0.0,True
다사660431,17.0,13.0,20.0,33.0,32.0,36.0,26.0,29.0,28.0,40.0,29.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사660432,29.0,33.0,27.0,26.0,25.0,24.0,36.0,54.0,47.0,46.0,39.0,43.0,17.0,17.0,0.0,7.0,0.0,0.0,True
다사660433,11.0,10.0,10.0,12.0,17.0,16.0,9.0,13.0,19.0,21.0,20.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사660434,28.0,26.0,22.0,32.0,24.0,19.0,23.0,40.0,43.0,54.0,40.0,39.0,22.0,14.0,0.0,0.0,0.0,0.0,True
다사660435,11.0,13.0,17.0,24.0,16.0,14.0,14.0,16.0,25.0,32.0,21.0,18.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사660441,30.0,30.0,25.0,44.0,43.0,39.0,39.0,60.0,48.0,53.0,19.0,18.0,12.0,8.0,0.0,0.0,0.0,0.0,False
다사660442,35.0,44.0,112.0,110.0,81.0,65.0,54.0,70.0,56.0,79.0,26.0,29.0,11.0,13.0,0.0,0.0,0.0,0.0,True
다사660443,17.0,9.0,7.0,17.0,17.0,17.0,21.0,27.0,26.0,39.0,26.0,18.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사660444,13.0,14.0,14.0,10.0,9.0,8.0,13.0,19.0,16.0,17.0,14.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사660445,17.0,0.0,14.0,12.0,7.0,10.0,10.0,15.0,11.0,15.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660446,26.0,36.0,48.0,44.0,24.0,27.0,40.0,33.0,28.0,37.0,23.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사660447,15.0,15.0,7.0,8.0,9.0,17.0,17.0,19.0,13.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660448,29.0,32.0,37.0,32.0,32.0,27.0,28.0,38.0,37.0,38.0,19.0,23.0,7.0,13.0,0.0,0.0,0.0,0.0,False
다사660449,21.0,23.0,17.0,19.0,32.0,32.0,32.0,40.0,23.0,30.0,13.0,18.0,7.0,8.0,0.0,0.0,0.0,0.0,False
다사660450,11.0,8.0,15.0,13.0,19.0,19.0,16.0,19.0,12.0,21.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660451,26.0,27.0,21.0,25.0,24.0,25.0,36.0,46.0,53.0,71.0,40.0,35.0,9.0,8.0,0.0,7.0,0.0,0.0,True
다사660452,14.0,20.0,15.0,11.0,0.0,18.0,14.0,26.0,22.0,20.0,19.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사660453,8.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660454,10.0,24.0,32.0,28.0,17.0,12.0,11.0,18.0,13.0,20.0,9.0,11.0,6.0,9.0,0.0,0.0,0.0,0.0,False
다사660455,7.0,10.0,18.0,14.0,13.0,16.0,10.0,9.0,7.0,12.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660456,22.0,32.0,46.0,55.0,41.0,41.0,28.0,30.0,33.0,46.0,23.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,False
다사660457,26.0,33.0,50.0,59.0,34.0,38.0,37.0,34.0,32.0,42.0,19.0,24.0,9.0,11.0,0.0,0.0,0.0,0.0,False
다사660458,19.0,17.0,37.0,41.0,29.0,38.0,18.0,30.0,33.0,32.0,19.0,20.0,7.0,8.0,0.0,0.0,0.0,0.0,False
다사660459,36.0,47.0,67.0,54.0,34.0,47.0,44.0,52.0,36.0,40.0,39.0,37.0,11.0,11.0,0.0,0.0,0.0,0.0,True
다사660460,42.0,46.0,80.0,97.0,54.0,62.0,40.0,51.0,42.0,57.0,24.0,22.0,9.0,10.0,0.0,6.0,0.0,0.0,True
다사660461,15.0,15.0,25.0,32.0,31.0,25.0,14.0,19.0,15.0,20.0,16.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,False
다사660462,19.0,29.0,23.0,37.0,18.0,16.0,18.0,22.0,8.0,12.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660475,12.0,25.0,22.0,27.0,31.0,32.0,31.0,27.0,29.0,31.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660476,23.0,35.0,39.0,47.0,29.0,29.0,34.0,48.0,21.0,29.0,13.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,False
다사660477,34.0,99.0,66.0,75.0,25.0,31.0,21.0,29.0,19.0,15.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사660478,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660479,12.0,7.0,0.0,9.0,9.0,6.0,9.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660480,32.0,26.0,76.0,89.0,53.0,71.0,48.0,59.0,27.0,43.0,11.0,29.0,11.0,24.0,0.0,0.0,0.0,0.0,True
다사660481,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660482,11.0,9.0,27.0,15.0,19.0,23.0,23.0,13.0,18.0,22.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660483,24.0,25.0,26.0,14.0,22.0,17.0,47.0,34.0,34.0,22.0,29.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,False
다사660484,14.0,6.0,13.0,12.0,27.0,15.0,34.0,20.0,31.0,24.0,16.0,21.0,11.0,8.0,0.0,0.0,0.0,0.0,False
다사660485,9.0,7.0,8.0,0.0,13.0,9.0,12.0,18.0,10.0,13.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660486,10.0,8.0,24.0,28.0,18.0,28.0,21.0,23.0,28.0,37.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사660487,24.0,33.0,41.0,50.0,36.0,47.0,44.0,50.0,56.0,65.0,25.0,26.0,0.0,14.0,0.0,0.0,0.0,0.0,False
다사660488,12.0,14.0,19.0,14.0,15.0,19.0,17.0,18.0,21.0,26.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661432,16.0,18.0,21.0,20.0,28.0,29.0,29.0,33.0,23.0,29.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661433,37.0,28.0,21.0,26.0,26.0,36.0,33.0,48.0,49.0,52.0,45.0,43.0,14.0,15.0,0.0,6.0,0.0,0.0,True
다사661434,12.0,14.0,14.0,16.0,13.0,16.0,12.0,25.0,30.0,30.0,21.0,22.0,8.0,10.0,0.0,0.0,0.0,0.0,False
다사661435,27.0,30.0,19.0,25.0,25.0,37.0,37.0,44.0,33.0,49.0,44.0,44.0,21.0,22.0,0.0,0.0,0.0,0.0,True
다사661440,19.0,17.0,46.0,51.0,34.0,26.0,39.0,40.0,34.0,36.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661441,33.0,28.0,65.0,61.0,40.0,44.0,41.0,50.0,49.0,43.0,24.0,33.0,10.0,8.0,0.0,0.0,0.0,0.0,False
다사661442,27.0,32.0,23.0,26.0,27.0,38.0,34.0,40.0,41.0,44.0,26.0,25.0,11.0,11.0,0.0,0.0,0.0,0.0,False
다사661443,19.0,26.0,17.0,19.0,16.0,14.0,27.0,33.0,35.0,44.0,18.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,False
다사661444,6.0,7.0,7.0,12.0,15.0,15.0,10.0,16.0,12.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661448,7.0,8.0,14.0,11.0,25.0,28.0,16.0,11.0,15.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661449,38.0,31.0,58.0,53.0,57.0,59.0,51.0,61.0,46.0,65.0,20.0,18.0,6.0,12.0,0.0,0.0,0.0,0.0,False
다사661450,21.0,17.0,14.0,11.0,11.0,16.0,18.0,25.0,26.0,23.0,7.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,False
다사661451,21.0,32.0,29.0,25.0,32.0,32.0,22.0,40.0,45.0,42.0,22.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,False
다사661452,13.0,12.0,14.0,16.0,13.0,21.0,17.0,20.0,27.0,31.0,27.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사661453,25.0,27.0,48.0,43.0,51.0,41.0,33.0,39.0,27.0,34.0,16.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사661455,8.0,17.0,12.0,19.0,17.0,6.0,11.0,17.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,False
다사661456,39.0,30.0,51.0,44.0,41.0,42.0,31.0,32.0,25.0,40.0,24.0,31.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사661457,17.0,24.0,22.0,23.0,24.0,24.0,16.0,24.0,21.0,21.0,11.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,False
다사661458,47.0,34.0,76.0,72.0,46.0,46.0,37.0,45.0,32.0,42.0,21.0,30.0,0.0,8.0,0.0,7.0,0.0,0.0,True
다사661459,29.0,32.0,48.0,60.0,46.0,54.0,30.0,30.0,27.0,36.0,24.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사661460,28.0,38.0,42.0,47.0,36.0,27.0,41.0,43.0,37.0,46.0,22.0,33.0,10.0,18.0,0.0,0.0,0.0,0.0,False
다사661461,26.0,46.0,33.0,40.0,21.0,13.0,29.0,38.0,33.0,36.0,23.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사661462,13.0,25.0,29.0,29.0,22.0,20.0,24.0,23.0,18.0,18.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661463,8.0,0.0,6.0,8.0,6.0,0.0,9.0,13.0,12.0,17.0,7.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,False
다사661475,33.0,23.0,43.0,52.0,30.0,33.0,33.0,46.0,39.0,48.0,25.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사661476,17.0,23.0,57.0,55.0,32.0,32.0,34.0,34.0,28.0,41.0,21.0,23.0,12.0,7.0,0.0,0.0,0.0,0.0,False
다사661477,8.0,19.0,9.0,10.0,8.0,13.0,0.0,8.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661478,14.0,31.0,15.0,28.0,13.0,20.0,20.0,25.0,16.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661479,17.0,17.0,16.0,12.0,16.0,24.0,19.0,23.0,17.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661480,0.0,7.0,0.0,6.0,0.0,9.0,9.0,9.0,12.0,17.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사661481,53.0,50.0,74.0,82.0,108.0,121.0,81.0,83.0,45.0,59.0,37.0,35.0,12.0,19.0,0.0,7.0,0.0,0.0,True
다사661482,24.0,21.0,42.0,48.0,46.0,46.0,34.0,36.0,31.0,40.0,20.0,22.0,9.0,8.0,0.0,0.0,0.0,0.0,False
다사661483,16.0,17.0,26.0,28.0,19.0,14.0,20.0,20.0,19.0,31.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661484,0.0,0.0,6.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661485,23.0,13.0,21.0,19.0,20.0,17.0,31.0,29.0,17.0,22.0,9.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,False
다사661486,10.0,6.0,9.0,0.0,16.0,10.0,21.0,17.0,19.0,16.0,17.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,False
다사661487,13.0,8.0,13.0,11.0,18.0,7.0,15.0,20.0,20.0,18.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사661488,25.0,34.0,51.0,53.0,50.0,41.0,38.0,44.0,45.0,50.0,20.0,22.0,7.0,12.0,0.0,0.0,0.0,0.0,False
다사661489,14.0,11.0,19.0,16.0,17.0,25.0,19.0,17.0,25.0,34.0,12.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사662432,14.0,12.0,15.0,18.0,30.0,34.0,27.0,23.0,23.0,34.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662433,14.0,10.0,10.0,17.0,25.0,29.0,17.0,18.0,19.0,18.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사662434,19.0,14.0,15.0,21.0,16.0,20.0,17.0,23.0,29.0,36.0,30.0,27.0,17.0,15.0,0.0,0.0,0.0,0.0,False
다사662435,18.0,22.0,23.0,31.0,43.0,52.0,32.0,33.0,33.0,39.0,30.0,29.0,15.0,22.0,0.0,0.0,0.0,0.0,False
다사662439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662440,18.0,20.0,99.0,97.0,38.0,36.0,28.0,32.0,25.0,46.0,12.0,19.0,6.0,11.0,0.0,0.0,0.0,0.0,True
다사662441,24.0,24.0,62.0,72.0,33.0,30.0,28.0,43.0,31.0,45.0,17.0,35.0,16.0,13.0,0.0,0.0,0.0,0.0,True
다사662442,7.0,7.0,13.0,7.0,13.0,8.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662443,17.0,35.0,81.0,82.0,51.0,51.0,38.0,42.0,23.0,45.0,29.0,30.0,7.0,16.0,0.0,0.0,0.0,0.0,True
다사662444,14.0,12.0,20.0,16.0,21.0,0.0,25.0,15.0,14.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662445,16.0,15.0,34.0,41.0,37.0,26.0,26.0,28.0,24.0,37.0,18.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,False
다사662446,14.0,17.0,6.0,10.0,22.0,25.0,29.0,22.0,13.0,16.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662449,41.0,47.0,52.0,63.0,71.0,69.0,58.0,61.0,44.0,45.0,17.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,False
다사662450,39.0,47.0,28.0,44.0,46.0,68.0,62.0,61.0,64.0,77.0,53.0,47.0,20.0,10.0,0.0,0.0,0.0,0.0,True
다사662451,48.0,44.0,27.0,38.0,54.0,62.0,64.0,68.0,56.0,64.0,41.0,32.0,9.0,7.0,0.0,6.0,0.0,0.0,True
다사662452,13.0,16.0,19.0,19.0,28.0,24.0,17.0,22.0,16.0,21.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662453,35.0,27.0,26.0,21.0,16.0,28.0,34.0,41.0,36.0,35.0,15.0,26.0,10.0,9.0,0.0,0.0,0.0,0.0,False
다사662455,24.0,29.0,44.0,36.0,31.0,35.0,31.0,37.0,25.0,33.0,21.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사662456,14.0,14.0,31.0,28.0,31.0,18.0,21.0,24.0,18.0,28.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662457,15.0,16.0,31.0,46.0,16.0,19.0,14.0,12.0,13.0,15.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662458,43.0,41.0,60.0,74.0,62.0,49.0,36.0,34.0,22.0,38.0,21.0,34.0,10.0,7.0,0.0,0.0,0.0,0.0,True
다사662459,39.0,26.0,41.0,43.0,48.0,52.0,37.0,35.0,21.0,44.0,28.0,20.0,6.0,10.0,0.0,0.0,0.0,0.0,False
다사662460,35.0,25.0,51.0,49.0,46.0,45.0,37.0,50.0,41.0,42.0,14.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,False
다사662461,40.0,46.0,52.0,53.0,44.0,47.0,59.0,53.0,47.0,56.0,35.0,29.0,11.0,13.0,0.0,0.0,0.0,0.0,False
다사662462,9.0,13.0,22.0,20.0,13.0,15.0,21.0,21.0,21.0,30.0,19.0,28.0,15.0,14.0,0.0,0.0,0.0,0.0,False
다사662475,19.0,22.0,23.0,21.0,32.0,36.0,30.0,31.0,34.0,38.0,15.0,21.0,10.0,8.0,0.0,0.0,0.0,0.0,False
다사662476,32.0,28.0,38.0,43.0,30.0,39.0,44.0,49.0,40.0,47.0,22.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,False
다사662477,44.0,41.0,39.0,44.0,47.0,63.0,69.0,68.0,48.0,76.0,53.0,50.0,26.0,19.0,0.0,0.0,0.0,0.0,True
다사662478,16.0,15.0,27.0,23.0,13.0,15.0,19.0,18.0,17.0,21.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사662479,21.0,45.0,40.0,41.0,33.0,25.0,27.0,31.0,22.0,32.0,9.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,False
다사662480,6.0,12.0,11.0,20.0,24.0,22.0,15.0,20.0,21.0,19.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,False
다사662481,20.0,18.0,26.0,14.0,22.0,17.0,21.0,25.0,8.0,19.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662482,17.0,17.0,16.0,20.0,18.0,22.0,23.0,23.0,21.0,24.0,15.0,18.0,8.0,7.0,0.0,0.0,0.0,0.0,False
다사662483,20.0,32.0,24.0,38.0,32.0,40.0,31.0,48.0,35.0,33.0,20.0,34.0,6.0,17.0,0.0,0.0,0.0,0.0,False
다사662485,11.0,0.0,10.0,11.0,14.0,8.0,17.0,12.0,11.0,17.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662486,6.0,8.0,20.0,13.0,12.0,13.0,15.0,14.0,23.0,24.0,14.0,13.0,0.0,11.0,0.0,0.0,0.0,0.0,False
다사662487,0.0,0.0,0.0,6.0,0.0,0.0,12.0,7.0,9.0,12.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사662488,19.0,19.0,28.0,15.0,21.0,23.0,40.0,35.0,33.0,42.0,25.0,27.0,10.0,20.0,0.0,0.0,0.0,0.0,False
다사662489,37.0,21.0,67.0,70.0,61.0,59.0,42.0,49.0,44.0,67.0,34.0,35.0,13.0,20.0,0.0,6.0,0.0,0.0,True
다사662490,30.0,25.0,50.0,44.0,39.0,37.0,35.0,45.0,49.0,62.0,29.0,26.0,7.0,14.0,0.0,6.0,0.0,0.0,False
다사663423,56.0,183.0,293.0,388.0,148.0,156.0,60.0,70.0,14.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
다사663433,49.0,36.0,56.0,53.0,56.0,60.0,61.0,69.0,54.0,65.0,37.0,39.0,10.0,9.0,0.0,0.0,0.0,0.0,False
다사663434,27.0,30.0,40.0,40.0,54.0,52.0,41.0,42.0,42.0,54.0,35.0,41.0,14.0,25.0,0.0,0.0,0.0,0.0,True
다사663435,22.0,15.0,16.0,18.0,29.0,25.0,28.0,31.0,20.0,24.0,20.0,17.0,7.0,8.0,0.0,0.0,0.0,0.0,False
다사663438,11.0,7.0,14.0,11.0,0.0,10.0,17.0,15.0,14.0,10.0,8.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,False
다사663439,11.0,11.0,23.0,20.0,19.0,27.0,19.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
다사663440,0.0,0.0,9.0,7.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
